year,unit_id,name,unit_type,admin_parent,origin_year,age_years,age_class_10,basis,confidence,predecessor_year,predecessor_id,predecessor_name,distance_km,name_similarity,overlap_iou
1939,adm_1939_120,Куйбышевский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_128,Безымянный район №10 (Каинский округ),26.0,0.091,0.398
1939,adm_1939_121,Тайгинский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_122,Армизонский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_131,Безымянный район №6 (Ишимский округ),18.7,0.286,0.557
1939,adm_1939_123,Большереченский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_142,Безымянный район №13 (Омский округ),31.0,0.32,0.538
1939,adm_1939_124,Венгеровский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_129,Безымянный район №11 (Каинский округ),37.3,0.273,0.457
1939,adm_1939_125,Кожевниковский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_133,Безымянный район №6 (Томский округ),29.4,0.25,0.583
1939,adm_1939_126,Упоровский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_140,Безымянный район №2 (Тюменский округ),4.2,0.1,0.676
1939,adm_1939_127,Убинский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_141,Безымянный район №13 (Каинский округ),82.5,0.333,0.687
1939,adm_1939_128,Пихтовский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_130,Безымянный район №15 (Новосибирский округ),45.2,0.1,0.596
1939,adm_1939_13,Белоглазовский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_24,Безымянный район №7 (Рубцовский округ),10.6,0.333,0.586
1939,adm_1939_130,Ижморский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_144,Безымянный район №9 (Томский округ),25.0,0.211,0.429
1939,adm_1939_131,Абатский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_132,Мариинский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_143,Безымянный район №8 (Томский округ),11.5,0.3,0.459
1939,adm_1939_133,Ишимский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_151,Безымянный район №8 (Ишимский округ),31.1,0.222,0.694
1939,adm_1939_134,Крутинский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_145,Безымянный район №14 (Омский округ),10.2,0.2,0.819
1939,adm_1939_135,Дзержинский (Ежовский),район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_136,Ново-Заимский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_137,Тяжинский,район,Новосибирская область,1930,9,0–9 лет,geometry+centroid,low,1930,adm_1930_135,Безымянный район №3 (Ачинский округ),44.7,0.316,0.39
1939,adm_1939_138,Исетский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_153,Безымянный район №4 (Тюменский округ),4.0,0.222,0.87
1939,adm_1939_139,Омутинский,район,Омская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_149,Безымянный район №3 (Тюменский округ),28.1,0.3,0.358
1939,adm_1939_14,Поспелихинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_25,Безымянный район №8 (Рубцовский округ),47.4,0.25,0.485
1939,adm_1939_140,Муромцевский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_150,Безымянный район №14 (Каинский округ),25.3,0.182,0.448
1939,adm_1939_141,Голышмановский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_146,Безымянный район №7 (Ишимский округ),15.3,0.333,0.58
1939,adm_1939_142,Северный,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_158,Безымянный район №16 (Каинский округ),20.2,0.444,0.865
1939,adm_1939_143,Шегарский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_157,Безымянный район №12 (Томский округ),33.7,0.211,0.423
1939,adm_1939_144,Зырянский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_164,Безымянный район №15 (Томский округ),21.8,0.526,0.428
1939,adm_1939_145,Ялуторовский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_161,Безымянный район №5 (Тюменский округ),15.7,0.182,0.716
1939,adm_1939_146,Юргинский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_168,Безымянный район №6 (Тюменский округ),32.5,0.211,0.678
1939,adm_1939_147,Кыштовский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_163,Безымянный район №17 (Каинский округ),3.3,0.2,0.86
1939,adm_1939_148,Аромашевский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_162,Безымянный район №11 (Ишимский округ),11.8,0.182,0.828
1939,adm_1939_149,Туганский,район,Новосибирская область,1930,9,0–9 лет,geometry+centroid,medium,1930,adm_1930_160,Безымянный район №14 (Томский округ),21.2,0.211,0.473
1939,adm_1939_15,Усть-Калманский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_19,Безымянный район №3 (Бийский округ),45.4,0.24,0.322
1939,adm_1939_150,Викуловский,район,Омская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_166,Безымянный район №12 (Ишимский округ),69.9,0.095,0.417
1939,adm_1939_152,Седельниковский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_167,Безымянный район №18 (Каинский округ),5.9,0.24,0.762
1939,adm_1939_153,Бакчарский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_180,Безымянный район №20 (Томский округ),70.0,0.2,0.559
1939,adm_1939_154,Большеуковский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_165,Безымянный район №16 (Омский округ),43.6,0.25,0.762
1939,adm_1939_155,Знаменский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_182,Безымянный район №17 (Омский округ),21.6,0.4,0.471
1939,adm_1939_156,Велижанский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_157,Вагайский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_175,Безымянный район №4 (Тобольский округ),1.4,0.105,0.692
1939,adm_1939_158,Кривошеинский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_176,Безымянный район №19 (Томский округ),98.7,0.261,0.488
1939,adm_1939_159,Нижне-Тавдинский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_177,Безымянный район №9 (Тюменский округ),53.4,0.231,0.483
1939,adm_1939_16,Волчихинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_26,Безымянный район №2 (Славгородский округ),60.8,0.182,0.547
1939,adm_1939_160,Байкаловский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_178,Безымянный район №5 (Тобольский округ),58.6,0.182,0.587
1939,adm_1939_161,Усть-Ишимский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_184,Безымянный район №19 (Омский округ),91.3,0.174,0.567
1939,adm_1939_162,Тевризский,район,Омская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_183,Безымянный район №18 (Омский округ),64.7,0.3,0.401
1939,adm_1939_163,Тегульдетский,район,Новосибирская область,1930,9,0–9 лет,geometry+centroid,medium,1930,adm_1930_179,Безымянный район №6 (Ачинский округ),75.0,0.174,0.621
1939,adm_1939_164,Чаинский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_165,Дубровинский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_181,Безымянный район №6 (Тобольский округ),2.7,0.273,0.831
1939,adm_1939_166,Асиновский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_173,Безымянный район №18 (Томский округ),56.6,0.2,0.362
1939,adm_1939_168,Парабельский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_187,Безымянный район №22 (Томский округ),21.9,0.273,0.844
1939,adm_1939_169,Уватский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_17,Грязнюхинский,район,Алтайский край,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_171,Каргасокский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_172,Кондинский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_190,Безымянный район №9 (Тобольский округ),41.6,0.3,0.759
1939,adm_1939_173,Ларьякский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_174,Самаровский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_175,Микояновский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_176,Березовский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_177,Шурышкарский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_178,Надымский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_18,Новочихинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_25,Безымянный район №8 (Рубцовский округ),24.9,0.261,0.354
1939,adm_1939_181,Сургутский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_183,Пуровский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_184,Тымский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_185,Александровский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_186,Сорокинский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_156,Безымянный район №10 (Ишимский округ),12.5,0.19,0.65
1939,adm_1939_187,Элекмонарский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_13,Безымянный район №6 (Ойратская АО),14.9,0.348,0.872
1939,adm_1939_188,Усть-Канский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_6,Безымянный район №3 (Ойратская АО),13.1,0.182,0.601
1939,adm_1939_189,Смоленский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_28,Безымянный район №6 (Бийский округ),6.8,0.3,0.709
1939,adm_1939_19,Быстро-Истокский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_27,Безымянный район №5 (Бийский округ),17.3,0.231,0.546
1939,adm_1939_190,Краснощековский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_17,Безымянный район №5 (Рубцовский округ),38.3,0.16,0.463
1939,adm_1939_191,Змеиногорский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_9,Безымянный район №2 (Рубцовский округ),20.0,0.348,0.616
1939,adm_1939_192,Старо-Бардинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_31,Безымянный район №8 (Бийский округ),3.3,0.231,0.746
1939,adm_1939_193,Косихинский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_54,Косихинский,2.6,1.0,0.0
1939,adm_1939_194,Алтайский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_23,Безымянный район №4 (Бийский округ),10.4,0.105,0.738
1939,adm_1939_195,Сорокинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_66,Чумышский,15.3,0.4,0.719
1939,adm_1939_196,Гурьевский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_197,Юргинский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_116,Безымянный район №1 (Томский округ),23.0,0.211,0.486
1939,adm_1939_198,Колосковский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_148,Безымянный район №15 (Омский округ),8.3,0.091,0.741
1939,adm_1939_2,Усть-Коксинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_5,Безымянный район №2 (Ойратская АО),5.4,0.16,0.896
1939,adm_1939_20,Алейский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_37,Алейский,41.9,1.0,0.0
1939,adm_1939_201,Ярковский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_174,Безымянный район №8 (Тюменский округ),36.8,0.211,0.507
1939,adm_1939_21,Шипуновский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_29,Безымянный район №9 (Рубцовский округ),2.7,0.19,0.777
1939,adm_1939_22,Чойский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_20,Безымянный район №9 (Ойратская АО),16.1,0.118,0.573
1939,adm_1939_23,Турочакский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_33,Безымянный район №10 (Ойратская АО),10.0,0.095,0.77
1939,adm_1939_24,Усть-Пристанский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_32,Безымянный район №9 (Бийский округ),6.1,0.154,0.546
1939,adm_1939_25,Бийский,район,Алтайский край,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_26,Ключевский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_34,Безымянный район №3 (Славгородский округ),46.6,0.2,0.543
1939,adm_1939_27,Родинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_35,Безымянный район №4 (Славгородский округ),9.1,0.211,0.837
1939,adm_1939_29,Мамонтовский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_36,Мамонтовский,11.1,1.0,0.0
1939,adm_1939_3,Локтевский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_8,Безымянный район №1 (Рубцовский округ),10.0,0.2,0.704
1939,adm_1939_30,Марушинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_39,Безымянный район №10 (Бийский округ),36.2,0.286,0.464
1939,adm_1939_31,Топчихинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_38,Чистюнский,24.5,0.636,0.636
1939,adm_1939_32,Кулундинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_43,Безымянный район №6 (Славгородский округ),19.9,0.273,0.512
1939,adm_1939_33,Солтонский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_42,Безымянный район №11 (Бийский округ),23.2,0.2,0.588
1939,adm_1939_34,Завьяловский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_40,Завьяловский,3.7,1.0,0.0
1939,adm_1939_35,Благовещенский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_41,Безымянный район №5 (Славгородский округ),3.2,0.333,0.774
1939,adm_1939_36,Парфеновский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_37,Алейский,53.4,0.6,0.326
1939,adm_1939_37,Калманский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_49,Шадринский (Барнаульский),21.7,0.6,0.457
1939,adm_1939_38,Троицкий,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_44,Безымянный район №12 (Бийский округ),24.6,0.111,0.539
1939,adm_1939_39,Ребрихинский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_45,Ребрихинский,50.1,1.0,0.0
1939,adm_1939_4,Улаганский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_10,Безымянный район №5 (Ойратская АО),13.6,0.2,0.957
1939,adm_1939_40,Знаменский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_48,Безымянный район №7 (Славгородский округ),9.4,0.4,0.624
1939,adm_1939_41,Ельцовский,район,Алтайский край,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_42,Андреевский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_64,Безымянный район №11 (Славгородский округ),3.9,0.19,0.779
1939,adm_1939_43,Баевский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_53,Баевский,4.1,1.0,0.0
1939,adm_1939_44,Славгородский,район,Алтайский край,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_46,Тюменцевский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_51,Тюменцевский,29.1,1.0,0.0
1939,adm_1939_47,Павловский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_52,Павловский,29.6,1.0,0.0
1939,adm_1939_48,Кытмановский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_58,Верхне-Чумышский,3.3,0.357,0.841
1939,adm_1939_49,Хабаровский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_57,Безымянный район №10 (Славгородский округ),11.5,0.19,0.762
1939,adm_1939_5,Онгудайский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_7,Безымянный район №4 (Ойратская АО),8.1,0.19,0.896
1939,adm_1939_50,Сузунский,район,Новосибирская область,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_62,Сузунский,42.0,1.0,0.0
1939,adm_1939_51,Краюшкинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_59,Белоярский,47.3,0.455,0.331
1939,adm_1939_52,Панкрушихинский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_63,Панкрушихинский,14.3,1.0,0.0
1939,adm_1939_53,Тальменский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_65,Тальменский,7.9,1.0,0.0
1939,adm_1939_54,Черепановский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_77,Безымянный район №2 (Новосибирский округ),31.6,0.261,0.866
1939,adm_1939_55,Русско-Полянский,район,Омская область,1930,9,0–9 лет,geometry+centroid,low,1930,adm_1930_80,Безымянный район №2 (Омский округ),67.3,0.231,0.325
1939,adm_1939_56,Тогульский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_61,Безымянный район №14 (Бийский округ),17.3,0.1,0.571
1939,adm_1939_59,Красноозерский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_68,Безымянный район №12 (Славгородский округ),17.4,0.167,0.499
1939,adm_1939_6,Шебалинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_15,Безымянный район №7 (Ойратская АО),18.9,0.286,0.796
1939,adm_1939_60,Карасукский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_71,Безымянный район №13 (Славгородский округ),19.7,0.095,0.5
1939,adm_1939_61,Каменский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_60,Каменский,36.4,1.0,0.0
1939,adm_1939_62,Черлакский,район,Омская область,1930,9,0–9 лет,geometry+centroid,medium,1930,adm_1930_79,Безымянный район №1 (Омский округ),23.2,0.2,0.79
1939,adm_1939_63,Одесский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_64,Горно-Шорский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_73,Безымянный район №2 (Кузнецкий округ),5.3,0.174,0.93
1939,adm_1939_65,Залесовский,район,Алтайский край,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_72,Залесовский,4.8,1.0,0.0
1939,adm_1939_66,Кочковский,район,Новосибирская область,1926,13,10–19 лет,name+centroid,high,1930,adm_1930_78,Кочковский,18.8,1.0,0.0
1939,adm_1939_67,Ордынский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_76,Спиринский,19.2,0.632,0.53
1939,adm_1939_68,Беловский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_89,Безымянный район №5 (Кузнецкий округ),50.8,0.316,0.375
1939,adm_1939_69,Полтавский,район,Омская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_87,Безымянный район №3 (Омский округ),48.9,0.1,0.357
1939,adm_1939_7,Курьинский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_14,Безымянный район №4 (Рубцовский округ),5.7,0.2,0.602
1939,adm_1939_71,Маслянинский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_84,Безымянный район №4 (Новосибирский округ),11.8,0.455,0.504
1939,adm_1939_72,Павлоградский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_73,Шарбак-Кульский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_74,Таврический,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_75,Азовский,район,Омская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_94,Безымянный район №4 (Омский округ),41.7,0.222,0.318
1939,adm_1939_76,Купинский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_85,Безымянный район №2 (Каинский округ),13.6,0.211,0.806
1939,adm_1939_77,Доволенский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_86,Безымянный район №5 (Новосибирский округ),23.0,0.286,0.611
1939,adm_1939_78,Ирменский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_8,Рубцовский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_21,Безымянный район №6 (Рубцовский округ),46.3,0.2,0.48
1939,adm_1939_80,Искитимский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_90,Безымянный район №7 (Новосибирский округ),4.6,0.19,0.803
1939,adm_1939_81,Чистоозерный,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_93,Безымянный район №4 (Каинский округ),16.2,0.364,0.867
1939,adm_1939_82,Здвинский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_91,Безымянный район №3 (Каинский округ),25.1,0.316,0.748
1939,adm_1939_83,Оконешниковский,район,Омская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_96,Безымянный район №6 (Омский округ),53.8,0.24,0.401
1939,adm_1939_84,Легостаевский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_85,Марьяновский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_86,Титовский,район,Новосибирская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_87,Москаленский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_89,Исиль-Кульский,район,Омская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_95,Безымянный район №5 (Омский округ),3.0,0.083,0.576
1939,adm_1939_9,Чарышский,район,Алтайский край,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_12,Безымянный район №1 (Бийский округ),5.5,0.211,0.823
1939,adm_1939_90,Калачинский,район,Омская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_96,Безымянный район №6 (Омский округ),32.0,0.19,0.354
1939,adm_1939_91,Барабинский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_107,Безымянный район №6 (Каинский округ),26.4,0.286,0.649
1939,adm_1939_92,Кормиловский,район,Омская область,1926,13,10–19 лет,geometry+centroid,low,1930,adm_1930_104,Безымянный район №8 (Омский округ),40.4,0.182,0.342
1939,adm_1939_93,Крапивенский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_97,Безымянный район №7 (Кузнецкий округ),62.7,0.273,0.493
1939,adm_1939_95,Тогучинский,район,Новосибирская область,1930,9,0–9 лет,geometry+centroid,medium,1930,adm_1930_99,Безымянный район №9 (Новосибирский округ),8.2,0.19,0.756
1939,adm_1939_96,Татарский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_112,Безымянный район №8 (Каинский округ),32.1,0.105,0.704
1939,adm_1939_97,Мошковский,район,Новосибирская область,1930,9,0–9 лет,geometry+centroid,low,1930,adm_1930_113,Безымянный район №12 (Новосибирский округ),38.1,0.2,0.362
1939,adm_1939_98,Коченевский,район,Новосибирская область,1926,13,10–19 лет,geometry+centroid,medium,1930,adm_1930_100,Безымянный район №10 (Новосибирский округ),18.9,0.286,0.736
1939,adm_1939_diss_3476162,Приуральский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_diss_4611569,Тазовский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1939,adm_1939_diss_4664637,Ямальский,район,Омская область,1939,0,0–9 лет,new_or_unmatched,low,,,,,,
1947,adm_1947_1,Кош-Агачский район,район,Горно-Алтайская автономная область,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_1,Кош-Агачский,0.0,1.0,0.0
1947,adm_1947_2,Третьяковский район,район,Алтайский край,1926,21,20–29 лет,geometry+centroid,medium,1939,adm_1939_191,Змеиногорский,32.6,0.385,0.439
1947,adm_1947_3,Онгудайский район,район,Горно-Алтайская автономная область,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_5,Онгудайский,11.8,1.0,0.0
1947,adm_1947_4,Локтевский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_3,Локтевский,3.1,1.0,0.0
1947,adm_1947_5,Усть-Канский,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_188,Усть-Канский,1.7,1.0,0.0
1947,adm_1947_6,Змеиногорский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_191,Змеиногорский,18.8,1.0,0.0
1947,adm_1947_7,Улаганский район,район,Горно-Алтайская автономная область,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_4,Улаганский,0.0,1.0,0.0
1947,adm_1947_8,Элекмонарский район,район,Горно-Алтайская автономная область,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_187,Элекмонарский,1.8,1.0,0.0
1947,adm_1947_9,Шебалинский район,район,Горно-Алтайская автономная область,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_6,Шебалинский,1.9,1.0,0.0
1947,adm_1947_10,Курьинский район,район,Алтайский край,1926,21,20–29 лет,name+centroid,high,1939,adm_1939_7,Курьинский,1.4,1.0,0.0
