year;unit_id;unit_name;admin_parent;unit_type;total_boundary_km;coast_pct;river_pct;lake_pct;watershed_flowing_pct;watershed_endo_pct;wetland_pct;unexplained_physical_pct;match_2021_pct;match_mo_pct;admin_memory_pct;rail_pct;geometric_candidate_pct;dominant_physical_origin;dominant_physical_label
2021;adm_2021_222;Муромцевский муниципальный район;Омская область;муниципальный район;492.882;0.0;34.49;0.0;42.6;0.0;16.23;6.68;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_223;Мариинский муниципальный район;Кемеровская область;муниципальный район;509.717;0.0;7.84;0.0;37.28;0.0;0.0;54.88;0.0;30.43;30.43;1.74;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_224;Шатровский муниципальный район;Курганская область;муниципальный район;351.943;0.0;14.21;0.0;51.14;0.0;0.0;34.66;0.0;28.8;28.8;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_225;Исетский муниципальный район;Тюменская область;муниципальный район;275.506;0.0;10.87;0.0;49.25;0.0;0.0;39.88;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_226;Омутинский муниципальный район;Тюменская область;муниципальный район;337.603;0.0;5.92;0.0;82.23;0.0;0.0;11.85;0.0;100.0;100.0;1.41;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_227;Голышмановский;Тюменская область;городской округ;371.422;0.0;8.08;0.0;73.08;0.0;2.69;16.15;0.0;100.0;100.0;2.5;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_228;ЗАТО Северск;Томская область;городской округ;154.044;0.0;32.46;0.0;9.12;0.0;0.0;58.42;0.0;100.0;100.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_229;Заводоуковский;Тюменская область;городской округ;391.236;0.0;12.78;0.0;51.06;0.0;0.0;36.16;0.0;100.0;100.0;2.79;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_23;Алтайский муниципальный район;Алтайский край;муниципальный район;313.247;0.0;19.15;0.0;23.4;0.0;0.0;57.45;0.0;100.0;100.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_230;Колосовский муниципальный район;Омская область;муниципальный район;492.49;0.0;22.87;0.0;58.88;0.0;18.25;0.0;0.0;99.03;99.03;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_231;Сорокинский муниципальный район;Тюменская область;муниципальный район;348.751;0.0;5.73;0.0;68.47;0.0;0.0;25.79;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_232;Зырянский муниципальный район;Томская область;муниципальный район;411.294;0.0;46.19;0.0;21.88;0.0;2.76;29.16;0.0;100.0;100.0;0.0;0.0;river;река
2021;adm_2021_233;Шегарский муниципальный район;Томская область;муниципальный район;346.32;0.0;28.87;0.0;50.91;0.0;2.89;17.33;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_234;Северный муниципальный район;Новосибирская область;муниципальный район;742.12;0.0;4.04;0.0;57.92;0.0;28.62;9.43;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_235;Ялуторовский муниципальный район;Тюменская область;муниципальный район;377.398;0.0;33.21;0.0;16.44;0.0;5.3;45.04;0.0;100.0;100.0;9.59;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_236;Кыштовский муниципальный район;Новосибирская область;муниципальный район;590.304;0.0;5.08;0.0;50.88;0.0;25.41;18.63;0.0;100.0;100.0;0.0;5.08;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_237;Аромашевский муниципальный район;Тюменская область;муниципальный район;321.67;0.0;6.78;0.0;59.06;0.0;0.0;34.15;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_238;Юргинский муниципальный район;Тюменская область;муниципальный район;363.727;0.0;8.25;0.0;56.01;0.0;0.0;35.74;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_239;город Тюмень;Тюменская область;городской округ;228.343;0.0;17.52;0.0;48.1;0.0;13.14;21.24;0.0;100.0;100.0;5.65;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_24;Михайловский муниципальный район;Алтайский край;муниципальный район;261.801;0.0;0.0;0.0;22.92;0.0;0.0;77.08;0.0;100.0;100.0;1.74;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_240;Томский муниципальный район;Томская область;муниципальный район;863.605;0.0;18.52;0.0;35.19;0.0;2.32;43.97;0.0;100.0;100.0;4.29;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_241;Большеуковский муниципальный район;Омская область;муниципальный район;490.341;0.0;6.12;0.0;61.25;0.0;20.39;12.24;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_242;Викуловский муниципальный район;Тюменская область;муниципальный район;454.59;0.0;15.4;0.0;58.21;0.0;2.2;24.2;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_243;Седельниковский муниципальный район;Омская область;муниципальный район;352.199;0.0;0.0;0.0;54.57;0.0;0.0;45.43;0.0;100.0;100.0;0.0;11.36;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_244;Тюменский муниципальный район;Тюменская область;муниципальный район;599.967;0.0;18.32;0.0;41.65;0.0;0.0;40.03;0.0;100.0;100.0;4.44;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_245;Кривошеинский муниципальный район;Томская область;муниципальный район;331.263;0.0;6.04;0.0;54.34;0.0;15.48;24.15;0.0;100.0;100.0;0.0;12.07;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_246;Знаменский муниципальный район;Омская область;муниципальный район;454.568;0.0;30.8;0.0;39.6;0.0;15.39;14.21;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_247;город Кедровый;Томская область;городской округ;240.145;0.0;20.78;0.0;0.0;0.0;0.0;79.22;0.0;7.13;7.13;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_248;Асиновский муниципальный район;Томская область;муниципальный район;497.866;0.0;44.19;0.0;41.75;0.0;0.0;14.06;0.0;100.0;100.0;1.92;0.0;river;река
2021;adm_2021_249;Бакчарский муниципальный район;Томская область;муниципальный район;772.155;0.0;20.72;0.0;41.44;0.0;24.61;13.23;0.0;100.0;100.0;0.0;8.05;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_25;Поспелихинский муниципальный район;Алтайский край;муниципальный район;298.083;0.0;20.13;0.0;26.84;0.0;0.0;53.03;0.0;100.0;100.0;1.12;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_251;Молчановский муниципальный район;Томская область;муниципальный район;456.642;0.0;10.92;0.0;58.48;0.0;0.0;30.61;0.0;100.0;100.0;1.78;17.52;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_252+adm_2021_586;Чаинский муниципальный район;Томская область;муниципальный район;509.99;0.0;11.76;0.0;57.27;0.0;5.87;25.1;0.0;88.79;88.79;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_253;Нижнетавдинский муниципальный район;Тюменская область;муниципальный район;528.095;0.0;20.48;0.0;39.76;0.0;7.57;32.18;0.0;100.0;100.0;1.57;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_254+adm_2021_585;Тевризский муниципальный район;Омская область;муниципальный район;559.717;0.0;16.08;0.0;35.72;0.0;24.99;23.21;0.0;98.59;98.59;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_255;Ярковский муниципальный район;Тюменская область;муниципальный район;596.274;0.0;36.89;3.35;38.57;0.0;12.8;8.38;0.0;100.0;100.0;1.84;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_256;Тегульдетский муниципальный район;Томская область;муниципальный район;617.935;0.0;17.79;0.0;25.89;0.0;0.0;56.32;0.0;100.0;100.0;0.0;3.24;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_257;город Тобольск;Тюменская область;городской округ;123.38;0.0;75.68;0.0;0.0;0.0;0.0;24.32;0.0;100.0;100.0;18.18;0.0;river;река
2021;adm_2021_258;Первомайский муниципальный район;Томская область;муниципальный район;568.346;0.0;38.7;0.0;29.63;0.0;0.0;31.67;0.0;99.16;99.16;2.16;17.6;river;река
2021;adm_2021_259;Усть-Ишимский муниципальный район;Омская область;муниципальный район;546.416;0.0;35.95;5.49;32.94;0.0;21.96;3.66;0.0;100.0;100.0;0.0;0.0;river;река
2021;adm_2021_26;Усть-Калманский муниципальный район;Алтайский край;муниципальный район;336.422;0.0;14.86;0.0;58.39;0.0;0.0;26.75;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_260;Тарский муниципальный район;Омская область;муниципальный район;770.211;0.0;29.86;0.0;36.35;0.0;10.39;23.4;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_261;Вагайский муниципальный район;Тюменская область;муниципальный район;815.901;0.0;25.25;3.68;34.31;0.0;13.48;23.28;0.0;100.0;100.0;0.0;2.45;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_262;Тобольский муниципальный район;Тюменская область;муниципальный район;867.992;0.0;23.04;5.76;51.22;0.0;14.96;5.02;0.0;100.0;100.0;2.5;2.3;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_263;Колпашевский муниципальный район;Томская область;муниципальный район;697.259;0.0;15.78;0.0;38.72;0.0;26.86;18.64;0.0;72.94;72.94;0.0;5.74;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_264;Парабельский муниципальный район;Томская область;муниципальный район;1439.513;0.0;9.73;0.0;43.06;0.0;19.45;27.76;0.0;39.59;39.59;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_265;Верхнекетский муниципальный район;Томская область;муниципальный район;955.573;0.0;7.33;3.14;50.82;0.0;11.51;27.21;0.0;32.57;32.57;0.0;14.65;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_266;Уватский муниципальный район;Тюменская область;муниципальный район;1279.543;0.0;17.19;1.56;60.93;0.0;14.85;5.47;0.0;54.6;54.6;1.37;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_267;город Пыть-Ях;Ханты-Мансийский автономный округ;городской округ;9.505;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_268;город Стрежевой;Томская область;городской округ;94.462;0.0;0.0;0.0;68.24;0.0;31.76;0.0;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_269;Александровский муниципальный район;Томская область;муниципальный район;953.918;0.0;7.34;0.0;76.94;0.0;6.29;9.43;0.0;53.67;53.67;0.0;1.05;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_27;Петропавловский муниципальный район;Алтайский край;муниципальный район;191.431;0.0;16.45;0.0;47.01;0.0;0.0;36.54;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_270;город Нижневартовск;Ханты-Мансийский автономный округ;городской округ;19.099;0.0;47.64;0.0;52.36;0.0;0.0;0.0;0.0;0.0;0.0;49.21;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_271;Каргасокский муниципальный район;Томская область;муниципальный район;1886.092;0.0;8.48;0.0;71.9;0.0;8.48;11.13;0.0;30.53;30.53;0.0;5.3;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_28;Волчихинский муниципальный район;Алтайский край;муниципальный район;324.528;0.0;0.0;0.0;36.98;0.0;0.0;63.02;0.0;100.0;100.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_29;Новичихинский муниципальный район;Алтайский край;муниципальный район;236.755;0.0;16.9;19.81;38.01;0.0;0.0;25.28;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_3;Третьяковский муниципальный район;Алтайский край;муниципальный район;243.81;0.0;4.08;0.0;49.22;0.0;0.0;46.7;0.0;100.0;100.0;3.78;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_30;Советский муниципальный район;Алтайский край;муниципальный район;201.288;0.0;45.42;0.0;24.77;0.0;0.0;29.81;0.0;100.0;100.0;0.0;0.0;river;река
2021;adm_2021_31;Смоленский муниципальный район;Алтайский край;муниципальный район;318.715;0.0;31.02;0.0;37.6;0.0;0.0;31.38;0.0;100.0;100.0;0.0;3.14;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_32;город Алейск;Алтайский край;городской округ;45.811;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;100.0;45.5;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_33;Ключевский муниципальный район;Алтайский край;муниципальный район;301.373;0.0;0.0;0.0;43.59;0.0;13.27;43.14;0.0;100.0;100.0;3.06;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_34;Быстроистокский муниципальный район;Алтайский край;муниципальный район;242.536;0.0;20.6;0.0;62.9;0.0;0.0;16.49;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_35;город Бийск;Алтайский край;городской округ;102.481;0.0;48.79;0.0;51.21;0.0;0.0;0.0;0.0;100.0;100.0;8.69;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_36;Шипуновский муниципальный район;Алтайский край;муниципальный район;374.352;0.0;33.24;0.0;29.38;0.0;0.0;37.37;0.0;100.0;100.0;3.78;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_37;Красногорский муниципальный район;Алтайский край;муниципальный район;284.415;0.0;47.27;0.0;28.11;0.0;0.0;24.61;0.0;100.0;100.0;0.0;0.0;river;река
2021;adm_2021_38;Турочакский муниципальный район;Республика Алтай;муниципальный район;656.763;0.0;4.57;3.05;80.21;0.0;0.0;12.18;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_39;Усть-Пристанский муниципальный район;Алтайский край;муниципальный район;285.149;0.0;15.86;0.0;66.63;0.0;0.0;17.51;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_4;Онгудайский муниципальный район;Республика Алтай;муниципальный район;608.859;0.0;18.06;0.0;73.73;0.0;0.0;8.21;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_40;Алейский муниципальный район;Алтайский край;муниципальный район;352.902;0.0;24.3;0.0;51.0;0.0;0.0;24.7;0.0;100.0;100.0;5.68;11.33;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_41;Кулундинский муниципальный район;Алтайский край;муниципальный район;234.113;0.0;0.0;0.0;55.53;0.0;0.0;44.47;0.0;100.0;100.0;8.3;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_42;Романовский муниципальный район;Алтайский край;муниципальный район;226.293;0.0;0.0;30.93;30.93;0.0;0.0;38.13;0.0;100.0;100.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_43;Бийский муниципальный район;Алтайский край;муниципальный район;291.214;0.0;44.64;0.0;27.89;0.0;0.0;27.47;0.0;100.0;100.0;1.15;0.0;river;река
2021;adm_2021_44;Родинский муниципальный район;Алтайский край;муниципальный район;331.374;0.0;0.0;6.04;57.34;0.0;0.0;36.63;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_45;Зональный муниципальный район;Алтайский край;муниципальный район;236.545;0.0;8.46;0.0;49.34;0.0;0.0;42.2;0.0;100.0;100.0;3.63;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_46;город Яровое;Алтайский край;городской округ;36.694;0.0;0.0;54.51;0.0;0.0;0.0;45.49;0.0;9.1;9.1;9.1;0.0;lake;озеро / водная гладь
2021;adm_2021_47;Топчихинский муниципальный район;Алтайский край;муниципальный район;406.158;0.0;17.23;0.0;46.73;0.0;0.0;36.04;0.0;100.0;100.0;1.81;2.46;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_48;Мамонтовский муниципальный район;Алтайский край;муниципальный район;284.172;0.0;10.56;17.59;24.63;0.0;0.0;47.21;0.0;100.0;100.0;3.26;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_49;Табунский муниципальный район;Алтайский край;муниципальный район;267.927;0.0;0.0;18.66;29.86;0.0;0.0;51.48;0.0;100.0;100.0;5.58;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_5;Локтевский муниципальный район;Алтайский край;муниципальный район;242.046;0.0;9.12;0.0;24.79;0.0;0.0;66.09;0.0;100.0;100.0;3.33;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_50;Солтонский муниципальный район;Алтайский край;муниципальный район;303.054;0.0;26.39;0.0;49.47;0.0;0.0;24.14;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_51;Завьяловский муниципальный район;Алтайский край;муниципальный район;279.702;0.0;10.73;3.58;39.22;0.0;0.0;46.48;0.0;100.0;100.0;3.41;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_52;Благовещенский муниципальный район;Алтайский край;муниципальный район;350.673;0.0;0.0;28.52;19.96;17.1;0.0;34.42;0.0;100.0;100.0;2.34;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_53;Троицкий муниципальный район;Алтайский край;муниципальный район;381.384;0.0;2.62;0.0;60.67;0.0;0.0;36.71;0.0;100.0;100.0;2.21;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_54;Целинный муниципальный район;Алтайский край;муниципальный район;319.779;0.0;12.5;0.0;56.22;0.0;0.0;31.27;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_55;Калманский муниципальный район;Алтайский край;муниципальный район;217.826;0.0;32.14;0.0;27.55;0.0;0.0;40.32;0.0;100.0;100.0;21.19;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_552;город Мегион;Ханты-Мансийский автономный округ;городской округ;20.274;0.0;49.32;0.0;0.0;0.0;50.68;0.0;0.0;0.0;0.0;0.0;0.0;wetland;болото / заболоченный массив
2021;adm_2021_553;город Нефтеюганск;Ханты-Мансийский автономный округ;городской округ;9.108;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;river;река
2021;adm_2021_554;город Ханты-Мансийск;Ханты-Мансийский автономный округ;городской округ;95.524;0.0;31.38;0.0;37.21;0.0;31.41;0.0;0.0;4.17;4.17;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_555;Нефтеюганский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;791.451;0.0;8.84;0.0;74.74;0.0;13.9;2.53;0.0;4.29;4.29;3.74;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_556;Кондинский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;1247.585;0.0;4.81;4.01;83.97;0.0;5.61;1.6;0.0;26.02;26.02;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_557;город Лангепас;Ханты-Мансийский автономный округ;городской округ;41.962;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_558;город Сургут;Ханты-Мансийский автономный округ;городской округ;93.948;0.0;53.22;0.0;0.0;0.0;25.49;21.29;0.0;21.66;21.66;25.89;0.0;river;река
2021;adm_2021_559;г Югорск;Тюменская область;городской округ;106.922;0.0;0.0;0.0;90.65;0.0;0.0;9.35;0.0;35.54;35.54;24.24;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_56;Ребрихинский муниципальный район;Алтайский край;муниципальный район;247.985;0.0;12.1;0.0;47.58;0.0;0.0;40.32;0.0;100.0;100.0;1.35;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_560;город Покачи;Ханты-Мансийский автономный округ;городской округ;17.678;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_561;город Радужный;Ханты-Мансийский автономный округ;городской округ;23.438;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;wetland;болото / заболоченный массив
2021;adm_2021_562;Советский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;978.838;0.0;9.19;0.0;83.66;0.0;3.06;4.09;0.0;5.16;5.16;3.73;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_563;город Нягань;Ханты-Мансийский автономный округ;городской округ;141.149;0.0;0.0;22.08;35.41;0.0;0.0;42.51;0.0;0.0;0.0;8.06;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_564;город Когалым;Ханты-Мансийский автономный округ;городской округ;118.756;0.0;16.84;0.0;83.16;0.0;0.0;0.0;0.0;0.0;0.0;30.02;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_565;Ханты-Мансийский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;1508.875;0.0;13.25;0.0;79.09;0.0;7.66;0.0;0.0;5.27;5.27;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_566;Нижневартовский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;2265.842;0.0;6.59;0.88;77.04;0.0;12.4;3.09;0.0;12.34;12.34;1.46;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_567;город Ноябрьск;Ямало-Ненецкий автономный округ;городской округ;287.782;0.0;13.9;0.0;61.78;0.0;3.47;20.85;0.0;0.0;0.0;4.36;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_568;Сургутский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;2441.657;0.0;9.0;0.0;77.73;0.0;12.86;0.41;0.0;2.45;2.45;4.13;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_569;Октябрьский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;1021.156;0.0;6.86;3.05;80.3;0.0;1.96;7.83;0.0;2.75;2.75;1.63;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_571;город Муравленко;Ямало-Ненецкий автономный округ;городской округ;47.293;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_572;город Губкинский;Ямало-Ненецкий автономный округ;городской округ;48.778;0.0;61.48;0.0;38.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;river;река
2021;adm_2021_573;Белоярский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;1173.973;0.0;8.52;0.85;82.62;0.0;6.31;1.7;0.0;3.69;3.69;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_574;Березовский муниципальный район;Ханты-Мансийский автономный округ;муниципальный район;1726.767;0.0;12.15;0.0;82.07;0.0;2.31;3.47;0.0;0.76;0.76;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_575;город Новый Уренгой;Ямало-Ненецкий автономный округ;городской округ;62.249;0.0;16.06;0.0;48.19;0.0;35.74;0.0;0.0;0.0;0.0;42.2;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_576;город Салехард;Ямало-Ненецкий автономный округ;городской округ;226.328;0.0;42.56;0.0;48.6;0.0;8.84;0.0;0.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_577;город Лабытнанги;Ямало-Ненецкий автономный округ;городской округ;77.778;0.0;25.71;0.0;74.29;0.0;0.0;0.0;0.0;0.0;0.0;15.93;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_578;Шурышкарский муниципальный район;Ямало-Ненецкий автономный округ;муниципальный район;1326.66;0.0;9.8;0.0;80.4;0.0;1.51;8.29;0.0;0.73;0.73;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_579;Красноселькупский муниципальный район;Ямало-Ненецкий автономный округ;муниципальный район;1933.468;0.0;26.56;1.03;61.54;0.0;6.2;4.65;0.0;0.0;0.0;0.0;1.55;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_58;Таштагольский муниципальный район;Кемеровская область;муниципальный район;663.718;0.0;11.11;0.0;63.28;0.0;0.0;25.61;0.0;100.0;100.0;1.29;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_580;Муниципальный округ Пуровский район;Ямало-Ненецкий автономный округ;муниципальный округ;2454.86;3.45;11.41;0.0;74.15;0.0;8.55;2.44;0.0;0.0;0.0;1.98;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_581;Муниципальный округ Надымский район;Ямало-Ненецкий автономный округ;муниципальный округ;2275.375;31.01;7.03;0.0;56.69;0.0;5.27;0.0;0.0;0.44;0.44;0.48;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_59;город Славгород;Алтайский край;городской округ;420.196;0.0;0.0;28.55;27.0;0.0;0.0;44.46;0.0;85.72;85.72;5.83;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_6;Усть-Канский муниципальный район;Республика Алтай;муниципальный район;608.186;0.0;8.21;0.0;53.97;0.0;0.0;37.82;0.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_62;город Новоалтайск;Алтайский край;городской округ;59.095;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;100.0;53.8;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_63;Суетский муниципальный район;Алтайский край;муниципальный район;192.792;0.0;0.0;5.19;15.56;42.95;0.0;36.31;0.0;95.55;95.55;0.0;0.0;watershed_endo;водораздел бессточных областей
2021;adm_2021_64;город Барнаул;Алтайский край;городской округ;174.123;0.0;51.69;0.0;34.43;0.0;13.88;0.0;0.0;100.0;100.0;9.84;0.0;river;река
2021;adm_2021_65;Тюменцевский муниципальный район;Алтайский край;муниципальный район;297.84;0.0;33.49;0.0;26.27;13.38;0.0;26.86;0.0;100.0;100.0;0.0;0.0;river;река
2021;adm_2021_66;Ельцовский муниципальный район;Алтайский край;муниципальный район;327.561;0.0;27.45;0.0;35.93;0.0;0.0;36.62;0.0;100.0;100.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_67;Немецкий национальный муниципальный район;Алтайский край;муниципальный район;221.635;0.0;0.0;0.0;40.61;0.0;0.0;59.39;0.0;100.0;100.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
2021;adm_2021_68;Павловский муниципальный район;Алтайский край;муниципальный район;249.44;0.0;20.03;0.0;39.88;0.0;4.01;36.08;0.0;100.0;100.0;15.37;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_69;Косихинский муниципальный район;Алтайский край;муниципальный район;224.114;0.0;0.0;0.0;64.31;0.0;0.0;35.69;0.0;100.0;100.0;3.9;0.0;watershed_flowing;водораздел сточных бассейнов
2021;adm_2021_7;Змеиногорский муниципальный район;Алтайский край;муниципальный район;384.564;0.0;0.0;0.0;41.6;0.0;0.0;58.4;0.0;100.0;100.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами
