year,unit_id,name,unit_type,admin_parent,total_boundary_km,coast_km,river_km,lake_km,watershed_km,inherited_km,unexplained_km,coast_pct,river_pct,lake_pct,watershed_pct,inherited_pct,unexplained_pct,dominant_origin,dominant_origin_pct
1947,adm_1947_104,Доволенский район,район,Новосибирская область,462.465,0.0,50.0,0.0,322.465,90.0,0.0,0.0,10.81,0.0,69.73,19.46,0.0,watershed,69.73
1947,adm_1947_105,Ирменский,район,Новосибирская область,214.338,0.0,60.0,24.338,90.0,40.0,0.0,0.0,27.99,11.35,41.99,18.66,0.0,watershed,41.99
1947,adm_1947_106,Ленинск-Кузнецкий район,район,Кемеровская область,296.722,0.0,40.0,0.0,30.0,226.722,0.0,0.0,13.48,0.0,10.11,76.41,0.0,inherited,76.41
1947,adm_1947_107,Ульяновский район,район,Омская область,300.506,0.0,40.506,0.0,180.0,80.0,0.0,0.0,13.48,0.0,59.9,26.62,0.0,watershed,59.9
1947,adm_1947_108,Легостаевский,район,Новосибирская область,229.749,0.0,40.0,0.0,70.0,119.749,0.0,0.0,17.41,0.0,30.47,52.12,0.0,inherited,52.12
1947,adm_1947_109,Искитимский район,район,Новосибирская область,295.285,0.0,90.0,0.0,65.285,140.0,0.0,0.0,30.48,0.0,22.11,47.41,0.0,inherited,47.41
1947,adm_1947_110,Оконешниковский район,район,Омская область,292.109,0.0,0.0,0.0,100.0,192.109,0.0,0.0,0.0,0.0,34.23,65.77,0.0,inherited,65.77
1947,adm_1947_113,Марьяновский район,район,Омская область,251.16,0.0,0.0,0.0,231.16,20.0,0.0,0.0,0.0,0.0,92.04,7.96,0.0,watershed,92.04
1947,adm_1947_114,Промышленновский район,район,Кемеровская область,290.741,0.0,10.0,0.0,50.0,200.741,30.0,0.0,3.44,0.0,17.2,69.04,10.32,inherited,69.04
1947,adm_1947_115,Москаленский район,район,Омская область,291.01,0.0,0.0,40.0,190.0,61.01,0.0,0.0,0.0,13.75,65.29,20.96,0.0,watershed,65.29
1947,adm_1947_116,Исиль-Кульский район,район,Омская область,327.581,0.0,0.0,20.0,227.581,80.0,0.0,0.0,0.0,6.11,69.47,24.42,0.0,watershed,69.47
1947,adm_1947_117,Новосибирский район,район,Новосибирская область,252.755,0.0,92.755,20.0,120.0,20.0,0.0,0.0,36.7,7.91,47.48,7.91,0.0,watershed,47.48
1947,adm_1947_118,Калачинский район,район,Омская область,278.492,0.0,58.492,0.0,130.0,90.0,0.0,0.0,21.0,0.0,46.68,32.32,0.0,watershed,46.68
1947,adm_1947_119,Барабинский район,район,Новосибирская область,386.753,0.0,20.0,110.0,130.0,126.753,0.0,0.0,5.17,28.44,33.61,32.77,0.0,watershed,33.61
1947,adm_1947_120,Кормиловский,район,Омская область,344.461,0.0,30.0,0.0,184.461,130.0,0.0,0.0,8.71,0.0,53.55,37.74,0.0,watershed,53.55
1947,adm_1947_121,Крапивинский район,район,Кемеровская область,540.817,0.0,60.0,0.0,280.817,120.0,80.0,0.0,11.09,0.0,51.92,22.19,14.79,watershed,51.92
1947,adm_1947_122,Тогучинский район,район,Новосибирская область,351.982,0.0,40.0,0.0,131.982,170.0,10.0,0.0,11.36,0.0,37.5,48.3,2.84,inherited,48.3
1947,adm_1947_123,Убинский район,район,Новосибирская область,302.122,0.0,0.0,22.122,150.0,130.0,0.0,0.0,0.0,7.32,49.65,43.03,0.0,watershed,49.65
1947,adm_1947_124,Мошковский район,район,Новосибирская область,278.749,0.0,80.0,0.0,80.0,118.749,0.0,0.0,28.7,0.0,28.7,42.6,0.0,inherited,42.6
1947,adm_1947_125,Татарский район,район,Новосибирская область,446.847,0.0,86.847,0.0,140.0,220.0,0.0,0.0,19.44,0.0,31.33,49.23,0.0,inherited,49.23
1947,adm_1947_126,Коченевский район,район,Новосибирская область,399.73,0.0,50.0,0.0,179.73,170.0,0.0,0.0,12.51,0.0,44.96,42.53,0.0,watershed,44.96
1947,adm_1947_127,Кемеровский район,район,Кемеровская область,209.079,0.0,30.0,0.0,49.079,110.0,20.0,0.0,14.35,0.0,23.47,52.61,9.57,inherited,52.61
1947,adm_1947_128,Любинский район,район,Омская область,289.923,0.0,0.0,0.0,140.0,149.923,0.0,0.0,0.0,0.0,48.29,51.71,0.0,inherited,51.71
1947,adm_1947_129,Чановский район,район,Новосибирская область,420.47,0.0,40.0,60.0,140.47,180.0,0.0,0.0,9.51,14.27,33.41,42.81,0.0,inherited,42.81
1947,adm_1947_130,Топкинский район,район,Кемеровская область,286.996,0.0,56.996,0.0,50.0,160.0,20.0,0.0,19.86,0.0,17.42,55.75,6.97,inherited,55.75
1947,adm_1947_131,Каргатский район,район,Новосибирская область,498.955,0.0,40.0,40.0,200.0,218.955,0.0,0.0,8.02,8.02,40.08,43.88,0.0,inherited,43.88
1947,adm_1947_132,Нижне-Омский район,район,Омская область,284.582,0.0,40.0,0.0,124.582,120.0,0.0,0.0,14.06,0.0,43.78,42.17,0.0,watershed,43.78
1947,adm_1947_133,Горьковский район,район,Омская область,328.563,0.0,88.563,0.0,140.0,100.0,0.0,0.0,26.95,0.0,42.61,30.44,0.0,watershed,42.61
1947,adm_1947_134,Ояшинский,район,Новосибирская область,248.853,0.0,70.0,0.0,38.853,140.0,0.0,0.0,28.13,0.0,15.61,56.26,0.0,inherited,56.26
1947,adm_1947_135,Колыванский район,район,Новосибирская область,539.352,0.0,219.352,0.0,180.0,130.0,10.0,0.0,40.67,0.0,33.37,24.1,1.85,river,40.67
1947,adm_1947_136,Казанский район,район,Тюменская область,309.57,0.0,20.0,0.0,199.57,90.0,0.0,0.0,6.46,0.0,64.47,29.07,0.0,watershed,64.47
1947,adm_1947_137,Чулымский район,район,Новосибирская область,556.511,0.0,70.0,0.0,146.511,340.0,0.0,0.0,12.58,0.0,26.33,61.09,0.0,inherited,61.09
1947,adm_1947_138,Тисульский район,район,Кемеровская область,595.079,0.0,90.0,0.0,375.079,10.0,120.0,0.0,15.12,0.0,63.03,1.68,20.17,watershed,63.03
1947,adm_1947_139,Маслянский район,район,Тюменская область,325.46,0.0,0.0,0.0,215.46,110.0,0.0,0.0,0.0,0.0,66.2,33.8,0.0,watershed,66.2
1947,adm_1947_140,Называевский район,район,Омская область,386.56,0.0,0.0,0.0,220.0,166.56,0.0,0.0,0.0,0.0,56.91,43.09,0.0,watershed,56.91
1947,adm_1947_141,Тюкалинский район,район,Омская область,494.602,0.0,10.0,30.0,210.0,244.602,0.0,0.0,2.02,6.07,42.46,49.45,0.0,inherited,49.45
1947,adm_1947_142,Болотнинский район,район,Новосибирская область,268.61,0.0,30.0,0.0,98.61,140.0,0.0,0.0,11.17,0.0,36.71,52.12,0.0,inherited,52.12
1947,adm_1947_143,Барзасский,район,Кемеровская область,334.746,0.0,120.0,0.0,174.746,10.0,30.0,0.0,35.85,0.0,52.2,2.99,8.96,watershed,52.2
1947,adm_1947_144,Бердюжский район,район,Тюменская область,291.73,0.0,0.0,20.0,211.73,60.0,0.0,0.0,0.0,6.86,72.58,20.57,0.0,watershed,72.58
1947,adm_1947_145,Саргатский район,район,Омская область,503.19,0.0,110.0,0.0,193.19,200.0,0.0,0.0,21.86,0.0,38.39,39.75,0.0,inherited,39.75
1947,adm_1947_146,Усть-Таркский район,район,Новосибирская область,341.65,0.0,70.0,0.0,130.0,141.65,0.0,0.0,20.49,0.0,38.05,41.46,0.0,inherited,41.46
1947,adm_1947_147,Чебулинский,район,Кемеровская область,397.612,0.0,100.0,0.0,207.612,60.0,30.0,0.0,25.15,0.0,52.21,15.09,7.55,watershed,52.21
1947,adm_1947_148,Юргинский район,район,Кемеровская область,326.473,0.0,126.473,0.0,50.0,150.0,0.0,0.0,38.74,0.0,15.32,45.95,0.0,inherited,45.95
1947,adm_1947_149,Куйбышевский район,район,Новосибирская область,486.051,0.0,50.0,0.0,230.0,196.051,10.0,0.0,10.29,0.0,47.32,40.34,2.06,watershed,47.32
1947,adm_1947_150,Яшкинский район,район,Кемеровская область,286.409,0.0,140.0,0.0,76.409,70.0,0.0,0.0,48.88,0.0,26.68,24.44,0.0,river,48.88
1947,adm_1947_151,Армизонский район,район,Тюменская область,341.137,0.0,0.0,0.0,271.137,70.0,0.0,0.0,0.0,0.0,79.48,20.52,0.0,watershed,79.48
1947,adm_1947_152,Большереченский район,район,Омская область,397.45,0.0,87.45,0.0,170.0,140.0,0.0,0.0,22.0,0.0,42.77,35.22,0.0,watershed,42.77
1947,adm_1947_153,Венгеровский район,район,Новосибирская область,475.619,0.0,90.0,0.0,205.619,180.0,0.0,0.0,18.92,0.0,43.23,37.85,0.0,watershed,43.23
1947,adm_1947_154,Кожевниковский район,район,Томская область,334.797,0.0,100.0,0.0,114.797,120.0,0.0,0.0,29.87,0.0,34.29,35.84,0.0,inherited,35.84
1947,adm_1947_156,Упоровский район,район,Тюменская область,337.973,0.0,57.973,0.0,210.0,70.0,0.0,0.0,17.15,0.0,62.14,20.71,0.0,watershed,62.14
1947,adm_1947_157,Михайловский район,район,Новосибирская область,520.763,0.0,10.0,40.0,260.0,210.763,0.0,0.0,1.92,7.68,49.93,40.47,0.0,watershed,49.93
1947,adm_1947_159,Абатский район,район,Тюменская область,404.83,0.0,50.0,0.0,140.0,204.83,10.0,0.0,12.35,0.0,34.58,50.6,2.47,inherited,50.6
1947,adm_1947_160,Ишимский район,район,Тюменская область,385.26,0.0,20.0,0.0,285.26,80.0,0.0,0.0,5.19,0.0,74.04,20.77,0.0,watershed,74.04
1947,adm_1947_161,Анжеро-Судженский район,район,Кемеровская область,262.221,0.0,100.0,0.0,62.221,100.0,0.0,0.0,38.14,0.0,23.73,38.14,0.0,river,38.14
1947,adm_1947_162,Ижморский район,район,Кемеровская область,336.284,0.0,60.0,0.0,120.0,136.284,20.0,0.0,17.84,0.0,35.68,40.53,5.95,inherited,40.53
1947,adm_1947_163,Мариинский район,район,Кемеровская область,396.887,0.0,40.0,0.0,226.887,130.0,0.0,0.0,10.08,0.0,57.17,32.75,0.0,watershed,57.17
1947,adm_1947_164,Крутинский район,район,Омская область,539.295,0.0,40.0,20.0,299.295,170.0,10.0,0.0,7.42,3.71,55.5,31.52,1.85,watershed,55.5
1947,adm_1947_165,Дзержинский (Ежовский),район,Омская область,331.121,0.0,100.0,0.0,111.121,120.0,0.0,0.0,30.2,0.0,33.56,36.24,0.0,inherited,36.24
1947,adm_1947_166,Ново-Заимский район,район,Тюменская область,243.181,0.0,0.0,0.0,163.181,70.0,10.0,0.0,0.0,0.0,67.1,28.79,4.11,watershed,67.1
1947,adm_1947_167,Тяжинский,район,Кемеровская область,504.091,0.0,94.091,0.0,230.0,180.0,0.0,0.0,18.67,0.0,45.63,35.71,0.0,watershed,45.63
1947,adm_1947_168,Муромцевский,район,Омская область,494.021,0.0,50.0,0.0,280.0,164.021,0.0,0.0,10.12,0.0,56.68,33.2,0.0,watershed,56.68
1947,adm_1947_169,Голышмановский район,район,Тюменская область,328.776,0.0,50.0,0.0,188.776,90.0,0.0,0.0,15.21,0.0,57.42,27.37,0.0,watershed,57.42
1947,adm_1947_170,Омутинский район,район,Тюменская область,337.612,0.0,20.0,0.0,220.0,97.612,0.0,0.0,5.92,0.0,65.16,28.91,0.0,watershed,65.16
1947,adm_1947_171,Северный район,район,Новосибирская область,781.848,0.0,90.0,0.0,460.0,221.848,10.0,0.0,11.51,0.0,58.83,28.37,1.28,watershed,58.83
1947,adm_1947_172,Сорокинский район,район,Тюменская область,432.428,0.0,10.0,0.0,282.428,140.0,0.0,0.0,2.31,0.0,65.31,32.38,0.0,watershed,65.31
1947,adm_1947_173,Шегарский район,район,Томская область,344.481,0.0,130.0,0.0,154.481,50.0,10.0,0.0,37.74,0.0,44.84,14.51,2.9,watershed,44.84
1947,adm_1947_174,Томский район,район,Томская область,479.125,0.0,110.0,0.0,139.125,230.0,0.0,0.0,22.96,0.0,29.04,48.0,0.0,inherited,48.0
1947,adm_1947_175,Ялуторовский район,район,Тюменская область,508.996,0.0,90.0,0.0,218.996,180.0,20.0,0.0,17.68,0.0,43.03,35.36,3.93,watershed,43.03
1947,adm_1947_176,Тарский район,район,Омская область,403.103,0.0,60.0,0.0,200.0,143.103,0.0,0.0,14.88,0.0,49.62,35.5,0.0,watershed,49.62
1947,adm_1947_177,Юргинский район,район,Тюменская область,577.092,0.0,70.0,0.0,237.092,270.0,0.0,0.0,12.13,0.0,41.08,46.79,0.0,inherited,46.79
1947,adm_1947_178,Кыштовский район,район,Новосибирская область,546.209,0.0,20.0,0.0,296.209,230.0,0.0,0.0,3.66,0.0,54.23,42.11,0.0,watershed,54.23
1947,adm_1947_179,Бакчарский,район,Томская область,609.762,0.0,309.762,0.0,170.0,80.0,50.0,0.0,50.8,0.0,27.88,13.12,8.2,river,50.8
1947,adm_1947_180,Туганский район,район,Томская область,723.712,0.0,163.712,0.0,280.0,280.0,0.0,0.0,22.62,0.0,38.69,38.69,0.0,watershed,38.69
1947,adm_1947_181,Викуловский район,район,Тюменская область,541.923,0.0,30.0,0.0,321.923,190.0,0.0,0.0,5.54,0.0,59.4,35.06,0.0,watershed,59.4
1947,adm_1947_182,Тюменский район,район,Тюменская область,349.457,0.0,20.0,0.0,159.457,170.0,0.0,0.0,5.72,0.0,45.63,48.65,0.0,inherited,48.65
1947,adm_1947_183,Седельниковский район,район,Омская область,386.608,0.0,10.0,0.0,140.0,226.608,10.0,0.0,2.59,0.0,36.21,58.61,2.59,inherited,58.61
1947,adm_1947_184,Пышкино-Троицкий район,район,Томская область,590.159,0.0,250.159,0.0,200.0,120.0,20.0,0.0,42.39,0.0,33.89,20.33,3.39,river,42.39
1947,adm_1947_185,Большеуковский,район,Омская область,658.08,0.0,80.0,0.0,360.0,198.08,20.0,0.0,12.16,0.0,54.7,30.1,3.04,watershed,54.7
1947,adm_1947_186,Знаменский район,район,Омская область,367.024,0.0,117.024,0.0,130.0,120.0,0.0,0.0,31.88,0.0,35.42,32.7,0.0,watershed,35.42
1947,adm_1947_187,Ярковский район,район,Тюменская область,439.258,0.0,89.258,0.0,200.0,140.0,10.0,0.0,20.32,0.0,45.53,31.87,2.28,watershed,45.53
1947,adm_1947_188,Велижанский район,район,Тюменская область,284.697,0.0,0.0,0.0,174.697,110.0,0.0,0.0,0.0,0.0,61.36,38.64,0.0,watershed,61.36
1947,adm_1947_189,Кривошеинский,район,Томская область,842.104,0.0,332.104,0.0,350.0,120.0,40.0,0.0,39.44,0.0,41.56,14.25,4.75,watershed,41.56
1947,adm_1947_190,Парбигский район,район,Томская область,505.601,0.0,125.601,0.0,120.0,140.0,120.0,0.0,24.84,0.0,23.73,27.69,23.73,inherited,27.69
1947,adm_1947_191,Парабельский,район,Томская область,446.641,0.0,26.641,0.0,190.0,100.0,130.0,0.0,5.96,0.0,42.54,22.39,29.11,watershed,42.54
1947,adm_1947_192,Нижне-Тавдинский район,район,Тюменская область,413.55,0.0,90.0,0.0,250.0,73.55,0.0,0.0,21.76,0.0,60.45,17.79,0.0,watershed,60.45
1947,adm_1947_193,Вагайский район,район,Тюменская область,624.084,0.0,64.084,20.0,350.0,190.0,0.0,0.0,10.27,3.2,56.08,30.44,0.0,watershed,56.08
1947,adm_1947_194,Сургутский район,район,ХМАО,8.861,0.0,0.0,0.0,0.0,8.861,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_196,Чаинский район,район,Томская область,413.152,0.0,93.152,0.0,250.0,60.0,10.0,0.0,22.55,0.0,60.51,14.52,2.42,watershed,60.51
1947,adm_1947_197,Тевризский район,район,Омская область,521.036,0.0,80.0,0.0,220.0,181.036,40.0,0.0,15.35,0.0,42.22,34.75,7.68,watershed,42.22
1947,adm_1947_198,Байкаловский район,район,Тюменская область,435.171,0.0,80.0,0.0,185.171,160.0,10.0,0.0,18.38,0.0,42.55,36.77,2.3,watershed,42.55
1947,adm_1947_199,Усть-Ишимский район,район,Омская область,461.172,0.0,140.0,0.0,220.0,71.172,30.0,0.0,30.36,0.0,47.7,15.43,6.51,watershed,47.7
1947,adm_1947_200,Тегульдетский район,район,Томская область,577.253,0.0,110.0,0.0,217.253,250.0,0.0,0.0,19.06,0.0,37.64,43.31,0.0,inherited,43.31
1947,adm_1947_203,Васисский район,район,Омская область,595.734,0.0,110.0,0.0,235.734,250.0,0.0,0.0,18.46,0.0,39.57,41.97,0.0,inherited,41.97
1947,adm_1947_204,Дубровинский район,район,Тюменская область,441.854,0.0,130.0,0.0,231.854,60.0,20.0,0.0,29.42,0.0,52.47,13.58,4.53,watershed,52.47
1947,adm_1947_205,Тобольский район,район,Тюменская область,622.969,0.0,120.0,60.0,302.969,110.0,30.0,0.0,19.26,9.63,48.63,17.66,4.82,watershed,48.63
1947,adm_1947_206,Колпашевский район,район,Томская область,681.358,0.0,140.0,0.0,360.0,141.358,40.0,0.0,20.55,0.0,52.84,20.75,5.87,watershed,52.84
1947,adm_1947_207,Александровский район,район,Томская область,1709.614,0.0,220.0,0.0,1129.614,280.0,80.0,0.0,12.87,0.0,66.07,16.38,4.68,watershed,66.07
1947,adm_1947_208,Каргасокский район,район,Томская область,1483.175,0.0,320.0,0.0,823.175,160.0,180.0,0.0,21.58,0.0,55.5,10.79,12.14,watershed,55.5
1947,adm_1947_209,Парабельский район,район,Томская область,813.483,0.0,50.0,0.0,483.483,170.0,110.0,0.0,6.15,0.0,59.43,20.9,13.52,watershed,59.43
1947,adm_1947_210,Уватский район,район,Тюменская область,865.393,0.0,240.0,0.0,400.0,80.0,145.393,0.0,27.73,0.0,46.22,9.24,16.8,watershed,46.22
1947,adm_1947_211,Верхне-Кетский район,район,Томская область,969.737,0.0,160.0,0.0,460.0,349.737,0.0,0.0,16.5,0.0,47.44,36.07,0.0,watershed,47.44
1947,adm_1947_214,Кондинский район,район,ХМАО,1347.51,0.0,180.0,40.0,957.51,60.0,110.0,0.0,13.36,2.97,71.06,4.45,8.16,watershed,71.06
1947,adm_1947_215,Ларьякский район,район,ХМАО,1465.93,0.0,225.93,30.0,840.0,120.0,250.0,0.0,15.41,2.05,57.3,8.19,17.05,watershed,57.3
1947,adm_1947_216,Самаровский район,район,ХМАО,1677.361,0.0,457.361,20.0,750.0,150.0,300.0,0.0,27.27,1.19,44.71,8.94,17.89,watershed,44.71
1947,adm_1947_217,Сургутский,район,ХМАО,2145.216,0.0,270.0,40.0,1340.0,145.216,350.0,0.0,12.59,1.86,62.46,6.77,16.32,watershed,62.46
1947,adm_1947_218,Микояновский,район,ХМАО,1452.761,0.0,372.761,20.0,930.0,120.0,10.0,0.0,25.66,1.38,64.02,8.26,0.69,watershed,64.02
1947,adm_1947_219,Березовский район,район,ХМАО,1762.582,0.0,280.0,0.0,1432.582,50.0,0.0,0.0,15.89,0.0,81.28,2.84,0.0,watershed,81.28
1947,adm_1947_220,Красноселькупский район,район,ЯНАО,1862.777,0.0,550.0,0.0,1020.0,112.777,180.0,0.0,29.53,0.0,54.76,6.05,9.66,watershed,54.76
1947,adm_1947_221,Шурышкарский район,район,ЯНАО,1367.413,0.0,320.0,0.0,927.413,100.0,20.0,0.0,23.4,0.0,67.82,7.31,1.46,watershed,67.82
1947,adm_1947_222,Пуровский район,район,ЯНАО,1877.436,97.436,280.0,20.0,1130.0,60.0,290.0,5.19,14.91,1.07,60.19,3.2,15.45,watershed,60.19
1947,adm_1947_223,Надымский район,район,ЯНАО,1888.38,608.38,60.0,0.0,1050.0,70.0,100.0,32.22,3.18,0.0,55.6,3.71,5.3,watershed,55.6
1947,adm_1947_224,Приуральский район,район,ЯНАО,1844.039,484.039,520.0,0.0,810.0,20.0,10.0,26.25,28.2,0.0,43.93,1.08,0.54,watershed,43.93
1947,adm_1947_226,Тазовский район,район,ЯНАО,4125.884,2359.433,596.451,40.0,800.0,310.0,20.0,57.19,14.46,0.97,19.39,7.51,0.48,coastline,57.19
1947,adm_1947_227,Ямальский район,район,ЯНАО,3221.875,3051.875,20.0,0.0,100.0,50.0,0.0,94.72,0.62,0.0,3.1,1.55,0.0,coastline,94.72
1947,adm_1947_229,Чистоозерный район,район,Новосибирская область,360.607,0.0,0.0,0.0,230.0,130.607,0.0,0.0,0.0,0.0,63.78,36.22,0.0,watershed,63.78
1947,adm_1947_230,Усть-Коксинский район,район,Ойротская автономная область,627.316,0.0,80.0,0.0,427.316,100.0,20.0,0.0,12.75,0.0,68.12,15.94,3.19,watershed,68.12
1947,adm_1947_231,Колосовский район,район,Омская область,334.046,0.0,10.0,0.0,194.046,130.0,0.0,0.0,2.99,0.0,58.09,38.92,0.0,watershed,58.09
1947,adm_1947_u_2,Беловский горсовет,горсовет,Кемеровская область,8.584,0.0,0.0,0.0,0.0,8.584,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_3,Сталинский горсовет,горсовет,Кемеровская область,25.044,0.0,25.044,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_4,Ленинск-Кузнецкий горсовет,горсовет,Кемеровская область,8.213,0.0,0.0,0.0,0.0,8.213,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_5,Новосибирский горсовет,город республиканского подчинения,Новосибирск — город республиканского подчинения,20.823,0.0,20.823,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_6,Омский горсовет,город республиканского подчинения,Омск — город республиканского подчинения,12.654,0.0,12.654,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_7,Кемеровский горсовет,горсовет,Кемеровская область,17.82,0.0,17.82,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_8,Тобольский горсовет,горсовет,Тюменская область,6.517,0.0,6.517,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_9,Салехардский горсовет,горсовет,ЯНАО,39.653,0.0,20.0,0.0,19.653,0.0,0.0,0.0,50.44,0.0,49.56,0.0,0.0,river,50.44
1947,adm_1947_u_10,Змеиногорский горсовет - г. Змеиногорск,горсовет,Алтайский край,18.672,0.0,0.0,0.0,0.0,18.672,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_11,Рубцовский горсовет - г. Рубцовск,горсовет,Алтайский край,13.541,0.0,0.0,0.0,0.0,13.541,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_12,Ойрот-Туринский горсовет - г. Ойрот-Тура,горсовет,Ойротская автономная область,10.911,0.0,0.0,0.0,0.0,10.911,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_13,Бийский горсовет - г. Бийск,горсовет,Алтайский край,8.772,0.0,8.772,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_14,Славгородский горсовет - г. Славгород,горсовет,Алтайский край,10.153,0.0,0.0,0.0,0.0,0.0,10.153,0.0,0.0,0.0,0.0,0.0,100.0,unexplained,100.0
1947,adm_1947_u_15,Чесноковский горсовет - г. Чесноковка,горсовет,Алтайский край,18.672,0.0,0.0,0.0,0.0,18.672,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_16,Камень-на-Обский горсовет - г. Камень-на-Оби,горсовет,Алтайский край,4.747,0.0,0.0,0.0,0.0,4.747,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_17,Киселевский горсовет - г. Киселевск,горсовет,Кемеровская область,7.993,0.0,0.0,0.0,7.993,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,watershed,100.0
1947,adm_1947_u_18,Прокопьевский горсовет - г. Прокопьевск,горсовет,Кемеровская область,8.798,0.0,0.0,0.0,0.0,8.798,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_19,Осинниковский горсовет,горсовет,Кемеровская область,6.225,0.0,6.225,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_20,Междуреченский горсовет - г. Междуреченск,горсовет,Кемеровская область,14.734,0.0,14.734,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_21,Гурьевский горсовет - г. Гурьевск,горсовет,Кемеровская область,5.104,0.0,0.0,0.0,0.0,5.104,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_22,Бердский горсовет - г. Бердск,горсовет,Новосибирская область,5.044,0.0,5.044,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_23,Искитимский горсовет - г. Искитим,горсовет,Новосибирская область,13.551,0.0,13.551,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_24,Барабинский горсовет - г. Барабинск,горсовет,Новосибирская область,5.63,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_25,Татарский горсовет - г. Татарск,горсовет,Новосибирская область,10.593,0.0,0.0,0.0,0.0,10.593,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_26,Юргинский горсовет - г. Юрга,горсовет,Кемеровская область,6.269,0.0,6.269,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_27,Куйбышевский горсовет - г. Куйбышев,горсовет,Новосибирская область,4.123,0.0,4.123,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_28,Тайгинский горсовет - г. Тайга,горсовет,Кемеровская область,5.592,0.0,0.0,0.0,5.592,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,watershed,100.0
1947,adm_1947_u_29,Ишимский горсовет - г. Ишим,горсовет,Тюменская область,3.225,0.0,0.0,0.0,3.225,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,watershed,100.0
1947,adm_1947_u_30,Анжеро-Судженский горсовет - г. Анжеро-Судженск,горсовет,Кемеровская область,20.183,0.0,0.0,0.0,20.183,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,watershed,100.0
1947,adm_1947_u_31,Мариинский горсовет - г. Мариинск,горсовет,Кемеровская область,8.49,0.0,8.49,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
1947,adm_1947_u_32,Томский горсовет - г. Томск,горсовет,Томская область,18.315,0.0,0.0,0.0,0.0,18.315,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_33,Тюменский горсовет - г. Тюмень,горсовет,Тюменская область,15.286,0.0,5.286,0.0,0.0,10.0,0.0,0.0,34.58,0.0,0.0,65.42,0.0,inherited,65.42
1947,adm_1947_u_34,Ханты-Мансийский горсовет - г. Ханты-Мансийск (окр ц),горсовет,ХМАО,9.97,0.0,0.0,0.0,0.0,9.97,0.0,0.0,0.0,0.0,0.0,100.0,0.0,inherited,100.0
1947,adm_1947_u_35,Барнаульский горсовет,горсовет,Алтайский край,110.649,0.0,80.649,0.0,30.0,0.0,0.0,0.0,72.89,0.0,27.11,0.0,0.0,river,72.89
1947,adm_1947_u_36,Мысковский горсовет,горсовет,Кемеровская область,18.304,0.0,18.304,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,river,100.0
