year;unit_id;name;unit_type;admin_parent;admin_intermediate;admin_superparent;nb_total_boundary_km;nb_coast_km;nb_coast_pct;nb_river_km;nb_river_pct;nb_lake_km;nb_lake_pct;nb_watershed_flowing_km;nb_watershed_flowing_pct;nb_watershed_endo_km;nb_watershed_endo_pct;nb_watershed_km;nb_watershed_pct;nb_wetland_km;nb_wetland_pct;nb_wetland_data_available;nb_unexplained_physical_km;nb_unexplained_physical_pct;nb_unexplained_km;nb_unexplained_pct;nb_match_2021_km;nb_match_2021_pct;nb_match_mo_km;nb_match_mo_pct;nb_admin_memory_km;nb_admin_memory_pct;nb_rail_km;nb_rail_pct;nb_admin_infra_union_km;nb_admin_infra_union_pct;nb_geometric_candidate_km;nb_geometric_candidate_pct;nb_rectilinear_candidate_km;nb_rectilinear_candidate_pct;nb_dominant_physical_origin;nb_dominant_physical_origin_label;nb_dominant_physical_origin_pct;nb_dominant_origin;nb_dominant_origin_label;nb_dominant_origin_pct;nb_method_version;nb_method_note
1939;adm_1939_13;Белоглазовский;район;Алтайский край;;;189.086;0.0;0.0;69.999;37.02;0.0;0.0;109.088;57.69;0.0;0.0;109.088;57.69;;;False;10.0;5.29;10.0;5.29;113.545;60.05;152.348;80.57;160.144;84.69;0.0;0.0;160.144;84.69;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;57.69;watershed_flowing;водораздел сточных бассейнов;57.69;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_130;Ижморский;район;Новосибирская область;;;343.452;0.0;0.0;59.99;17.47;0.0;0.0;129.993;37.85;0.0;0.0;129.993;37.85;;;False;153.469;44.68;153.469;44.68;224.753;65.44;81.191;23.64;224.753;65.44;4.545;1.32;229.298;66.76;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;44.68;unexplained_physical;не объяснено природными рубежами;44.68;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_131;Абатский;район;Омская область;;;395.2;0.0;0.0;19.998;5.06;0.0;0.0;115.199;29.15;0.0;0.0;115.199;29.15;;;False;260.002;65.79;260.002;65.79;327.778;82.94;349.341;88.4;353.825;89.53;11.25;2.85;357.575;90.48;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;65.79;unexplained_physical;не объяснено природными рубежами;65.79;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_132;Мариинский;район;Новосибирская область;;;396.099;0.0;0.0;58.254;14.71;0.0;0.0;207.889;52.48;0.0;0.0;207.889;52.48;;;False;129.956;32.81;129.956;32.81;312.84;78.98;77.027;19.45;317.293;80.1;11.918;3.01;324.596;81.95;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;52.48;watershed_flowing;водораздел сточных бассейнов;52.48;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_133;Ишимский;район;Омская область;;;410.125;0.0;0.0;28.258;6.89;0.0;0.0;279.996;68.27;0.0;0.0;279.996;68.27;;;False;101.871;24.84;101.871;24.84;325.304;79.32;355.348;86.64;363.919;88.73;15.33;3.74;363.919;88.73;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;68.27;watershed_flowing;водораздел сточных бассейнов;68.27;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_134;Крутинский;район;Омская область;;;528.132;0.0;0.0;10.0;1.89;30.0;5.68;268.243;50.79;0.0;0.0;268.243;50.79;;;False;219.889;41.64;219.889;41.64;450.844;85.37;469.161;88.83;473.605;89.68;9.231;1.75;473.605;89.68;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;50.79;watershed_flowing;водораздел сточных бассейнов;50.79;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_135;Дзержинский (Ежовский);район;Омская область;;;334.616;0.0;0.0;69.998;20.92;0.0;0.0;134.667;40.25;0.0;0.0;134.667;40.25;;;False;129.95;38.84;129.95;38.84;166.237;49.68;269.091;80.42;269.091;80.42;0.0;0.0;269.091;80.42;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;40.25;watershed_flowing;водораздел сточных бассейнов;40.25;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_136;Ново-Заимский;район;Омская область;;;376.769;0.0;0.0;0.0;0.0;0.0;0.0;216.77;57.53;0.0;0.0;216.77;57.53;;;False;159.999;42.47;159.999;42.47;224.006;59.45;259.106;68.77;259.106;68.77;0.0;0.0;259.106;68.77;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;57.53;watershed_flowing;водораздел сточных бассейнов;57.53;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_137;Тяжинский;район;Новосибирская область;;;503.41;0.0;0.0;103.404;20.54;0.0;0.0;210.005;41.72;0.0;0.0;210.005;41.72;;;False;190.001;37.74;190.001;37.74;405.611;80.57;143.971;28.6;414.897;82.42;8.5;1.69;414.897;82.42;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;41.72;watershed_flowing;водораздел сточных бассейнов;41.72;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_138;Исетский;район;Омская область;;;252.956;0.0;0.0;19.96;7.89;0.0;0.0;132.997;52.58;0.0;0.0;132.997;52.58;;;False;99.999;39.53;99.999;39.53;207.097;81.87;226.581;89.57;226.581;89.57;0.0;0.0;226.581;89.57;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;52.58;watershed_flowing;водораздел сточных бассейнов;52.58;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_139;Омутинский;район;Омская область;;;317.431;0.0;0.0;9.959;3.14;0.0;0.0;257.472;81.11;0.0;0.0;257.472;81.11;;;False;50.0;15.75;50.0;15.75;253.513;79.86;258.352;81.39;258.352;81.39;13.677;4.31;267.191;84.17;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;81.11;watershed_flowing;водораздел сточных бассейнов;81.11;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_14;Поспелихинский;район;Алтайский край;;;282.669;0.0;0.0;52.678;18.64;0.0;0.0;49.993;17.69;0.0;0.0;49.993;17.69;;;False;179.998;63.68;179.998;63.68;200.802;71.04;231.791;82.0;231.791;82.0;10.952;3.87;239.41;84.7;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;63.68;unexplained_physical;не объяснено природными рубежами;63.68;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_140;Муромцевский;район;Омская область;;;460.131;0.0;0.0;49.974;10.86;0.0;0.0;230.17;50.02;0.0;0.0;230.17;50.02;;;False;179.987;39.12;179.987;39.12;187.973;40.85;330.552;71.84;333.885;72.56;0.0;0.0;333.885;72.56;10.0;2.17;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;50.02;watershed_flowing;водораздел сточных бассейнов;50.02;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_141;Голышмановский;район;Омская область;;;343.982;0.0;0.0;19.997;5.81;0.0;0.0;259.975;75.58;0.0;0.0;259.975;75.58;;;False;64.009;18.61;64.009;18.61;318.692;92.65;318.951;92.72;323.237;93.97;4.375;1.27;327.612;95.24;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;75.58;watershed_flowing;водораздел сточных бассейнов;75.58;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_142;Северный;район;Новосибирская область;;;836.15;0.0;0.0;60.001;7.18;0.0;0.0;529.994;63.38;0.0;0.0;529.994;63.38;;;False;246.156;29.44;246.156;29.44;495.899;59.31;501.409;59.97;522.775;62.52;0.0;0.0;522.775;62.52;46.172;5.52;29.999;3.59;watershed_flowing;водораздел сточных бассейнов;63.38;watershed_flowing;водораздел сточных бассейнов;63.38;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_143;Шегарский;район;Новосибирская область;;;368.454;0.0;0.0;169.978;46.13;0.0;0.0;148.488;40.3;0.0;0.0;148.488;40.3;;;False;49.988;13.57;49.988;13.57;225.883;61.31;233.392;63.34;244.675;66.41;0.0;0.0;244.675;66.41;20.0;5.43;10.0;2.71;river;река;46.13;river;река;46.13;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_144;Зырянский;район;Новосибирская область;;;388.52;0.0;0.0;139.992;36.03;0.0;0.0;109.974;28.31;0.0;0.0;109.974;28.31;;;False;138.554;35.66;138.554;35.66;296.12;76.22;342.433;88.14;342.433;88.14;0.0;0.0;342.433;88.14;0.0;0.0;0.0;0.0;river;река;36.03;river;река;36.03;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_145;Ялуторовский;район;Омская область;;;332.793;0.0;0.0;118.228;35.53;0.0;0.0;69.999;21.03;0.0;0.0;69.999;21.03;;;False;144.565;43.44;144.565;43.44;230.646;69.31;237.938;71.5;242.035;72.73;15.396;4.63;242.035;72.73;10.0;3.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;43.44;unexplained_physical;не объяснено природными рубежами;43.44;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_146;Юргинский;район;Омская область;;;339.33;0.0;0.0;49.999;14.73;0.0;0.0;169.359;49.91;0.0;0.0;169.359;49.91;;;False;119.972;35.36;119.972;35.36;213.048;62.78;221.361;65.23;225.927;66.58;0.0;0.0;225.927;66.58;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;49.91;watershed_flowing;водораздел сточных бассейнов;49.91;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_147;Кыштовский;район;Новосибирская область;;;525.852;0.0;0.0;10.001;1.9;0.0;0.0;305.863;58.17;0.0;0.0;305.863;58.17;;;False;209.989;39.93;209.989;39.93;380.756;72.41;389.436;74.06;402.586;76.56;0.0;0.0;402.586;76.56;80.0;15.21;60.0;11.41;watershed_flowing;водораздел сточных бассейнов;58.17;watershed_flowing;водораздел сточных бассейнов;58.17;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_148;Аромашевский;район;Омская область;;;300.975;0.0;0.0;40.0;13.29;0.0;0.0;150.0;49.84;0.0;0.0;150.0;49.84;;;False;110.975;36.87;110.975;36.87;261.038;86.73;257.038;85.4;261.038;86.73;0.0;0.0;261.038;86.73;20.0;6.65;20.0;6.65;watershed_flowing;водораздел сточных бассейнов;49.84;watershed_flowing;водораздел сточных бассейнов;49.84;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_149;Туганский;район;Новосибирская область;;;389.59;0.0;0.0;59.999;15.4;0.0;0.0;179.615;46.1;0.0;0.0;179.615;46.1;;;False;149.977;38.5;149.977;38.5;224.195;57.55;293.776;75.41;298.48;76.61;0.0;0.0;298.48;76.61;20.001;5.13;20.001;5.13;watershed_flowing;водораздел сточных бассейнов;46.1;watershed_flowing;водораздел сточных бассейнов;46.1;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_15;Усть-Калманский;район;Алтайский край;;;293.52;0.0;0.0;19.94;6.79;0.0;0.0;193.579;65.95;0.0;0.0;193.579;65.95;;;False;80.0;27.26;80.0;27.26;262.425;89.41;275.181;93.75;284.555;96.95;0.0;0.0;284.555;96.95;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;65.95;watershed_flowing;водораздел сточных бассейнов;65.95;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_150;Викуловский;район;Омская область;;;531.377;0.0;0.0;19.993;3.76;0.0;0.0;341.481;64.26;0.0;0.0;341.481;64.26;;;False;169.904;31.97;169.904;31.97;345.044;64.93;389.68;73.33;389.68;73.33;0.0;0.0;389.68;73.33;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;64.26;watershed_flowing;водораздел сточных бассейнов;64.26;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_151;Тюменский (рц в г. Тюмени);горсовет;Омская область;;;406.987;0.0;0.0;68.248;16.77;0.0;0.0;138.777;34.1;0.0;0.0;138.777;34.1;;;False;199.962;49.13;199.962;49.13;342.257;84.1;386.676;95.01;386.676;95.01;16.626;4.09;390.326;95.91;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;49.13;unexplained_physical;не объяснено природными рубежами;49.13;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_152;Седельниковский;район;Омская область;;;367.224;0.0;0.0;9.991;2.72;0.0;0.0;139.992;38.12;0.0;0.0;139.992;38.12;;;False;217.241;59.16;217.241;59.16;177.289;48.28;254.891;69.41;254.891;69.41;0.0;0.0;254.891;69.41;27.252;7.42;0.0;0.0;unexplained_physical;не объяснено природными рубежами;59.16;unexplained_physical;не объяснено природными рубежами;59.16;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_153;Бакчарский;район;Новосибирская область;;;554.493;0.0;0.0;139.986;25.25;0.0;0.0;224.509;40.49;0.0;0.0;224.509;40.49;;;False;189.998;34.27;189.998;34.27;224.97;40.57;242.171;43.67;246.716;44.49;0.0;0.0;246.716;44.49;139.999;25.25;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;40.49;watershed_flowing;водораздел сточных бассейнов;40.49;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_154;Большеуковский;район;Омская область;;;675.787;0.0;0.0;49.955;7.39;0.0;0.0;425.841;63.01;0.0;0.0;425.841;63.01;;;False;199.99;29.59;199.99;29.59;330.065;48.84;431.757;63.89;431.757;63.89;0.0;0.0;431.757;63.89;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;63.01;watershed_flowing;водораздел сточных бассейнов;63.01;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_155;Знаменский;район;Омская область;;;721.991;0.0;0.0;119.843;16.6;0.0;0.0;319.98;44.32;0.0;0.0;319.98;44.32;;;False;282.168;39.08;282.168;39.08;495.438;68.62;544.156;75.37;569.711;78.91;0.0;0.0;569.711;78.91;39.997;5.54;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;44.32;watershed_flowing;водораздел сточных бассейнов;44.32;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_156;Велижанский;район;Омская область;;;329.067;0.0;0.0;30.001;9.12;0.0;0.0;139.067;42.26;0.0;0.0;139.067;42.26;;;False;160.0;48.62;160.0;48.62;135.923;41.31;242.269;73.62;242.269;73.62;12.258;3.73;250.083;76.0;10.0;3.04;0.0;0.0;unexplained_physical;не объяснено природными рубежами;48.62;unexplained_physical;не объяснено природными рубежами;48.62;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_157;Вагайский;район;Омская область;;;669.814;0.0;0.0;99.97;14.92;20.0;2.99;379.88;56.71;0.0;0.0;379.88;56.71;;;False;169.964;25.37;169.964;25.37;443.853;66.27;536.992;80.17;548.607;81.9;0.0;0.0;548.607;81.9;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;56.71;watershed_flowing;водораздел сточных бассейнов;56.71;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_158;Кривошеинский;район;Новосибирская область;;;646.279;0.0;0.0;99.993;15.47;0.0;0.0;309.999;47.97;0.0;0.0;309.999;47.97;;;False;236.288;36.56;236.288;36.56;380.949;58.94;438.865;67.91;438.865;67.91;0.0;0.0;438.865;67.91;56.31;8.71;56.31;8.71;watershed_flowing;водораздел сточных бассейнов;47.97;watershed_flowing;водораздел сточных бассейнов;47.97;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_159;Нижне-Тавдинский;район;Омская область;;;371.751;0.0;0.0;69.998;18.83;0.0;0.0;231.866;62.37;0.0;0.0;231.866;62.37;;;False;69.888;18.8;69.888;18.8;221.837;59.67;308.522;82.99;313.128;84.23;13.369;3.6;317.89;85.51;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;62.37;watershed_flowing;водораздел сточных бассейнов;62.37;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_16;Волчихинский;район;Алтайский край;;;474.035;0.0;0.0;30.0;6.33;14.051;2.96;109.987;23.2;0.0;0.0;109.987;23.2;;;False;319.997;67.5;319.997;67.5;330.705;69.76;381.191;80.41;384.704;81.16;8.952;1.89;384.704;81.16;40.0;8.44;0.0;0.0;unexplained_physical;не объяснено природными рубежами;67.5;unexplained_physical;не объяснено природными рубежами;67.5;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_160;Байкаловский;район;Омская область;;;452.911;0.0;0.0;119.989;26.49;52.928;11.69;160.0;35.33;0.0;0.0;160.0;35.33;;;False;119.994;26.49;119.994;26.49;201.747;44.54;302.024;66.68;313.274;69.17;11.998;2.65;321.272;70.93;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;35.33;watershed_flowing;водораздел сточных бассейнов;35.33;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_161;Усть-Ишимский;район;Омская область;;;416.668;0.0;0.0;70.001;16.8;0.0;0.0;226.67;54.4;0.0;0.0;226.67;54.4;;;False;119.997;28.8;119.997;28.8;223.047;53.53;299.1;71.78;301.6;72.38;0.0;0.0;301.6;72.38;19.996;4.8;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;54.4;watershed_flowing;водораздел сточных бассейнов;54.4;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_162;Тевризский;район;Омская область;;;491.148;0.0;0.0;49.946;10.17;0.0;0.0;190.001;38.69;0.0;0.0;190.001;38.69;;;False;251.201;51.15;251.201;51.15;316.956;64.53;358.516;73.0;372.266;75.8;0.0;0.0;372.266;75.8;51.201;10.42;31.201;6.35;unexplained_physical;не объяснено природными рубежами;51.15;unexplained_physical;не объяснено природными рубежами;51.15;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_163;Тегульдетский;район;Новосибирская область;;;581.275;0.0;0.0;109.999;18.92;0.0;0.0;150.001;25.81;0.0;0.0;150.001;25.81;;;False;321.275;55.27;321.275;55.27;394.507;67.87;408.614;70.3;412.364;70.94;0.0;0.0;412.364;70.94;39.855;6.86;0.0;0.0;unexplained_physical;не объяснено природными рубежами;55.27;unexplained_physical;не объяснено природными рубежами;55.27;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_164;Чаинский;район;Новосибирская область;;;431.553;0.0;0.0;59.964;13.89;0.0;0.0;231.591;53.66;0.0;0.0;231.591;53.66;;;False;139.997;32.44;139.997;32.44;89.352;20.7;135.677;31.44;140.052;32.45;0.0;0.0;140.052;32.45;80.0;18.54;10.0;2.32;watershed_flowing;водораздел сточных бассейнов;53.66;watershed_flowing;водораздел сточных бассейнов;53.66;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_165;Дубровинский;район;Омская область;;;375.243;0.0;0.0;119.997;31.98;0.0;0.0;209.997;55.96;0.0;0.0;209.997;55.96;;;False;45.248;12.06;45.248;12.06;59.977;15.98;159.74;42.57;164.184;43.75;0.0;0.0;164.184;43.75;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;55.96;watershed_flowing;водораздел сточных бассейнов;55.96;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_166;Асиновский;район;Новосибирская область;;;705.602;0.0;0.0;139.921;19.83;0.0;0.0;305.68;43.32;0.0;0.0;305.68;43.32;;;False;260.001;36.85;260.001;36.85;257.68;36.52;324.097;45.93;324.097;45.93;4.442;0.63;328.538;46.56;100.001;14.17;30.0;4.25;watershed_flowing;водораздел сточных бассейнов;43.32;watershed_flowing;водораздел сточных бассейнов;43.32;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_167;Тобольский (рц в г. Тобольске);горсовет;Омская область;;;690.23;0.0;0.0;148.233;21.48;50.0;7.24;292.001;42.3;0.0;0.0;292.001;42.3;;;False;199.996;28.98;199.996;28.98;345.415;50.04;418.054;60.57;422.34;61.19;4.545;0.66;422.34;61.19;39.999;5.8;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;42.3;watershed_flowing;водораздел сточных бассейнов;42.3;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_168;Парабельский;район;Новосибирская область;;;1238.028;0.0;0.0;109.935;8.88;0.0;0.0;688.103;55.58;0.0;0.0;688.103;55.58;;;False;439.99;35.54;439.99;35.54;386.637;31.23;210.66;17.02;412.879;33.35;0.0;0.0;412.879;33.35;209.995;16.96;49.996;4.04;watershed_flowing;водораздел сточных бассейнов;55.58;watershed_flowing;водораздел сточных бассейнов;55.58;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_169;Уватский;район;Омская область;;;816.426;0.0;0.0;79.994;9.8;19.999;2.45;479.988;58.79;0.0;0.0;479.988;58.79;;;False;236.445;28.96;236.445;28.96;236.17;28.93;188.329;23.07;297.716;36.47;15.281;1.87;302.331;37.03;16.442;2.01;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;58.79;watershed_flowing;водораздел сточных бассейнов;58.79;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_17;Грязнюхинский;район;Алтайский край;;;200.544;0.0;0.0;70.542;35.18;0.0;0.0;40.0;19.95;0.0;0.0;40.0;19.95;;;False;90.001;44.88;90.001;44.88;180.162;89.84;190.13;94.81;190.13;94.81;0.0;0.0;190.13;94.81;0.0;0.0;0.0;0.0;unexplained_physical;не объяснено природными рубежами;44.88;unexplained_physical;не объяснено природными рубежами;44.88;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_170;Колпашевский (рц в г. Колпашево);горсовет;Новосибирская область;;;1338.95;0.0;0.0;108.234;8.08;0.0;0.0;699.994;52.28;0.0;0.0;699.994;52.28;;;False;530.722;39.64;530.722;39.64;722.024;53.92;422.634;31.56;758.079;56.62;4.444;0.33;758.079;56.62;299.934;22.4;109.968;8.21;watershed_flowing;водораздел сточных бассейнов;52.28;watershed_flowing;водораздел сточных бассейнов;52.28;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_171;Каргасокский;район;Новосибирская область;;;1336.986;0.0;0.0;139.956;10.47;0.0;0.0;887.059;66.35;0.0;0.0;887.059;66.35;;;False;309.972;23.18;309.972;23.18;436.814;32.67;296.398;22.17;506.145;37.86;0.0;0.0;506.145;37.86;50.001;3.74;20.001;1.5;watershed_flowing;водораздел сточных бассейнов;66.35;watershed_flowing;водораздел сточных бассейнов;66.35;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_172;Кондинский;район;Омская область;;;1332.022;0.0;0.0;79.992;6.01;50.001;3.75;982.029;73.72;0.0;0.0;982.029;73.72;;;False;220.001;16.52;220.001;16.52;419.078;31.46;238.359;17.89;461.486;34.65;11.844;0.89;468.531;35.17;150.001;11.26;0.0;0.0;watershed_flowing;водораздел сточных бассейнов;73.72;watershed_flowing;водораздел сточных бассейнов;73.72;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
1939;adm_1939_173;Ларьякский;район;Омская область;;;1351.37;0.0;0.0;189.999;14.06;10.0;0.74;961.427;71.14;0.0;0.0;961.427;71.14;;;False;189.944;14.06;189.944;14.06;251.53;18.61;135.082;10.0;259.728;19.22;4.286;0.32;264.013;19.54;60.001;4.44;50.0;3.7;watershed_flowing;водораздел сточных бассейнов;71.14;watershed_flowing;водораздел сточных бассейнов;71.14;v125;"v125: physical morphology is separate from admin/MO/rail matches; match metrics use sample fractions along segment, not all-or-nothing dwithin; wetlands require a vector wetland layer."
