year,source_id,source_name,source_parent,target_id,target_name,target_parent,boundary_km,relation
1939,adm_1939_50,Сузунский,Новосибирская область,adm_1939_67,Ордынский,Новосибирская область,79.986,same_parent
1939,adm_1939_51,Краюшкинский,Алтайский край,adm_1939_53,Тальменский,Алтайский край,85.759,same_parent
1939,adm_1939_51,Краюшкинский,Алтайский край,adm_1939_65,Залесовский,Алтайский край,73.087,same_parent
1939,adm_1939_52,Панкрушихинский,Алтайский край,adm_1939_61,Каменский,Алтайский край,80.53,same_parent
1939,adm_1939_52,Панкрушихинский,Алтайский край,adm_1939_59,Красноозерский,Алтайский край,11.774,same_parent
1939,adm_1939_52,Панкрушихинский,Алтайский край,adm_1939_66,Кочковский,Новосибирская область,61.561,cross_parent
1939,adm_1939_53,Тальменский,Алтайский край,adm_1939_65,Залесовский,Алтайский край,27.24,same_parent
1939,adm_1939_53,Тальменский,Алтайский край,adm_1939_54,Черепановский,Новосибирская область,111.217,cross_parent
1939,adm_1939_53,Тальменский,Алтайский край,adm_1939_71,Маслянинский,Новосибирская область,1.9,cross_parent
1939,adm_1939_54,Черепановский,Новосибирская область,adm_1939_71,Маслянинский,Новосибирская область,33.869,same_parent
1939,adm_1939_54,Черепановский,Новосибирская область,adm_1939_80,Искитимский,Новосибирская область,77.122,same_parent
1939,adm_1939_54,Черепановский,Новосибирская область,adm_1939_84,Легостаевский,Новосибирская область,24.336,same_parent
1939,adm_1939_55,Русско-Полянский,Омская область,adm_1939_62,Черлакский,Омская область,87.266,same_parent
1939,adm_1939_55,Русско-Полянский,Омская область,adm_1939_72,Павлоградский,Омская область,36.601,same_parent
1939,adm_1939_56,Тогульский,Алтайский край,adm_1939_64,Горно-Шорский,Новосибирская область,17.918,cross_parent
1939,adm_1939_56,Тогульский,Алтайский край,adm_1939_58,Прокопьевский (рц в г. Прокопьевске),Новосибирская область,50.209,cross_parent
1939,adm_1939_56,Тогульский,Алтайский край,adm_1939_57,Киселевский горсовет,Новосибирская область,27.453,cross_parent
1939,adm_1939_56,Тогульский,Алтайский край,adm_1939_70,Кузнецкий (Сталинский) (рц в г. Сталинске),Новосибирская область,25.641,cross_parent
1939,adm_1939_56,Тогульский,Алтайский край,adm_1939_68,Беловский,Новосибирская область,6.108,cross_parent
1939,adm_1939_57,Киселевский горсовет,Новосибирская область,adm_1939_58,Прокопьевский (рц в г. Прокопьевске),Новосибирская область,87.41,same_parent
1939,adm_1939_57,Киселевский горсовет,Новосибирская область,adm_1939_68,Беловский,Новосибирская область,72.632,same_parent
1939,adm_1939_58,Прокопьевский (рц в г. Прокопьевске),Новосибирская область,adm_1939_70,Кузнецкий (Сталинский) (рц в г. Сталинске),Новосибирская область,127.714,same_parent
1939,adm_1939_58,Прокопьевский (рц в г. Прокопьевске),Новосибирская область,adm_1939_68,Беловский,Новосибирская область,21.766,same_parent
1939,adm_1939_59,Красноозерский,Алтайский край,adm_1939_60,Карасукский,Алтайский край,69.508,same_parent
1939,adm_1939_59,Красноозерский,Алтайский край,adm_1939_82,Здвинский,Новосибирская область,61.54,cross_parent
1939,adm_1939_59,Красноозерский,Алтайский край,adm_1939_66,Кочковский,Новосибирская область,51.988,cross_parent
1939,adm_1939_59,Красноозерский,Алтайский край,adm_1939_77,Доволенский,Новосибирская область,86.076,cross_parent
1939,adm_1939_60,Карасукский,Алтайский край,adm_1939_76,Купинский,Новосибирская область,59.437,cross_parent
1939,adm_1939_60,Карасукский,Алтайский край,adm_1939_82,Здвинский,Новосибирская область,48.904,cross_parent
1939,adm_1939_61,Каменский,Алтайский край,adm_1939_66,Кочковский,Новосибирская область,61.52,cross_parent
1939,adm_1939_61,Каменский,Алтайский край,adm_1939_67,Ордынский,Новосибирская область,93.231,cross_parent
1939,adm_1939_62,Черлакский,Омская область,adm_1939_72,Павлоградский,Омская область,119.195,same_parent
1939,adm_1939_62,Черлакский,Омская область,adm_1939_81,Чистоозерный,Новосибирская область,47.333,cross_parent
1939,adm_1939_62,Черлакский,Омская область,adm_1939_83,Оконешниковский,Омская область,69.321,same_parent
1939,adm_1939_63,Одесский,Омская область,adm_1939_72,Павлоградский,Омская область,61.547,same_parent
1939,adm_1939_63,Одесский,Омская область,adm_1939_74,Таврический,Омская область,14.64,same_parent
1939,adm_1939_63,Одесский,Омская область,adm_1939_75,Азовский,Омская область,36.551,same_parent
1939,adm_1939_63,Одесский,Омская область,adm_1939_73,Шарбак-Кульский,Омская область,52.927,same_parent
1939,adm_1939_64,Горно-Шорский,Новосибирская область,adm_1939_70,Кузнецкий (Сталинский) (рц в г. Сталинске),Новосибирская область,230.403,same_parent
1939,adm_1939_65,Залесовский,Алтайский край,adm_1939_71,Маслянинский,Новосибирская область,91.548,cross_parent
1939,adm_1939_66,Кочковский,Новосибирская область,adm_1939_67,Ордынский,Новосибирская область,13.453,same_parent
1939,adm_1939_66,Кочковский,Новосибирская область,adm_1939_77,Доволенский,Новосибирская область,65.694,same_parent
1939,adm_1939_67,Ордынский,Новосибирская область,adm_1939_80,Искитимский,Новосибирская область,15.799,same_parent
1939,adm_1939_67,Ордынский,Новосибирская область,adm_1939_98,Коченевский,Новосибирская область,4.41,same_parent
1939,adm_1939_67,Ордынский,Новосибирская область,adm_1939_78,Ирменский,Новосибирская область,65.382,same_parent
1939,adm_1939_68,Беловский,Новосибирская область,adm_1939_70,Кузнецкий (Сталинский) (рц в г. Сталинске),Новосибирская область,26.82,same_parent
1939,adm_1939_68,Беловский,Новосибирская область,adm_1939_79,Ленинск-Кузнецкий (рц в г. Ленинске-Кузнецком),Новосибирская область,54.982,same_parent
1939,adm_1939_68,Беловский,Новосибирская область,adm_1939_93,Крапивенский,Новосибирская область,91.278,same_parent
1939,adm_1939_69,Полтавский,Омская область,adm_1939_73,Шарбак-Кульский,Омская область,26.895,same_parent
1939,adm_1939_69,Полтавский,Омская область,adm_1939_87,Москаленский,Омская область,41.268,same_parent
1939,adm_1939_69,Полтавский,Омская область,adm_1939_89,Исиль-Кульский,Омская область,56.892,same_parent
1939,adm_1939_7,Курьинский,Алтайский край,adm_1939_8,Рубцовский,Алтайский край,9.834,same_parent
1939,adm_1939_70,Кузнецкий (Сталинский) (рц в г. Сталинске),Новосибирская область,adm_1939_93,Крапивенский,Новосибирская область,78.687,same_parent
1939,adm_1939_71,Маслянинский,Новосибирская область,adm_1939_84,Легостаевский,Новосибирская область,85.426,same_parent
1939,adm_1939_71,Маслянинский,Новосибирская область,adm_1939_95,Тогучинский,Новосибирская область,10.615,same_parent
1939,adm_1939_72,Павлоградский,Омская область,adm_1939_74,Таврический,Омская область,85.534,same_parent
1939,adm_1939_72,Павлоградский,Омская область,adm_1939_83,Оконешниковский,Омская область,52.225,same_parent
1939,adm_1939_72,Павлоградский,Омская область,adm_1939_92,Кормиловский,Омская область,46.658,same_parent
1939,adm_1939_72,Павлоградский,Омская область,adm_1939_94,Кагановичский (рц в г. Омске),Омская область,9.734,same_parent
1939,adm_1939_73,Шарбак-Кульский,Омская область,adm_1939_75,Азовский,Омская область,61.059,same_parent
1939,adm_1939_73,Шарбак-Кульский,Омская область,adm_1939_85,Марьяновский,Омская область,57.537,same_parent
1939,adm_1939_73,Шарбак-Кульский,Омская область,adm_1939_87,Москаленский,Омская область,41.0,same_parent
1939,adm_1939_74,Таврический,Омская область,adm_1939_75,Азовский,Омская область,116.925,same_parent
1939,adm_1939_74,Таврический,Омская область,adm_1939_94,Кагановичский (рц в г. Омске),Омская область,57.844,same_parent
1939,adm_1939_75,Азовский,Омская область,adm_1939_94,Кагановичский (рц в г. Омске),Омская область,54.583,same_parent
1939,adm_1939_75,Азовский,Омская область,adm_1939_85,Марьяновский,Омская область,16.455,same_parent
1939,adm_1939_76,Купинский,Новосибирская область,adm_1939_82,Здвинский,Новосибирская область,61.484,same_parent
1939,adm_1939_76,Купинский,Новосибирская область,adm_1939_81,Чистоозерный,Новосибирская область,46.729,same_parent
1939,adm_1939_76,Купинский,Новосибирская область,adm_1939_91,Барабинский,Новосибирская область,36.511,same_parent
1939,adm_1939_77,Доволенский,Новосибирская область,adm_1939_82,Здвинский,Новосибирская область,126.177,same_parent
1939,adm_1939_78,Ирменский,Новосибирская область,adm_1939_80,Искитимский,Новосибирская область,34.548,same_parent
1939,adm_1939_78,Ирменский,Новосибирская область,adm_1939_88,Новосибирский (рц в г. Новосибирске),Новосибирская область,37.932,same_parent
1939,adm_1939_78,Ирменский,Новосибирская область,adm_1939_98,Коченевский,Новосибирская область,89.754,same_parent
1939,adm_1939_79,Ленинск-Кузнецкий (рц в г. Ленинске-Кузнецком),Новосибирская область,adm_1939_86,Титовский,Новосибирская область,95.105,same_parent
1939,adm_1939_79,Ленинск-Кузнецкий (рц в г. Ленинске-Кузнецком),Новосибирская область,adm_1939_93,Крапивенский,Новосибирская область,60.345,same_parent
1939,adm_1939_80,Искитимский,Новосибирская область,adm_1939_84,Легостаевский,Новосибирская область,55.923,same_parent
1939,adm_1939_80,Искитимский,Новосибирская область,urban_1939_35,Бердск,Новосибирская область,17.1,same_parent
1939,adm_1939_80,Искитимский,Новосибирская область,adm_1939_88,Новосибирский (рц в г. Новосибирске),Новосибирская область,57.576,same_parent
1939,adm_1939_80,Искитимский,Новосибирская область,adm_1939_97,Мошковский,Новосибирская область,19.055,same_parent
1939,adm_1939_81,Чистоозерный,Новосибирская область,adm_1939_83,Оконешниковский,Омская область,13.399,cross_parent
1939,adm_1939_81,Чистоозерный,Новосибирская область,adm_1939_96,Татарский,Новосибирская область,88.723,same_parent
1939,adm_1939_82,Здвинский,Новосибирская область,adm_1939_91,Барабинский,Новосибирская область,95.788,same_parent
1939,adm_1939_83,Оконешниковский,Омская область,adm_1939_96,Татарский,Новосибирская область,59.449,cross_parent
1939,adm_1939_83,Оконешниковский,Омская область,adm_1939_92,Кормиловский,Омская область,14.625,same_parent
1939,adm_1939_83,Оконешниковский,Омская область,adm_1939_90,Калачинский,Омская область,81.69,same_parent
1939,adm_1939_84,Легостаевский,Новосибирская область,adm_1939_95,Тогучинский,Новосибирская область,104.727,same_parent
1939,adm_1939_84,Легостаевский,Новосибирская область,adm_1939_97,Мошковский,Новосибирская область,29.578,same_parent
1939,adm_1939_85,Марьяновский,Омская область,adm_1939_94,Кагановичский (рц в г. Омске),Омская область,25.527,same_parent
1939,adm_1939_85,Марьяновский,Омская область,adm_1939_87,Москаленский,Омская область,60.308,same_parent
1939,adm_1939_86,Титовский,Новосибирская область,adm_1939_95,Тогучинский,Новосибирская область,58.097,same_parent
1939,adm_1939_86,Титовский,Новосибирская область,adm_1939_93,Крапивенский,Новосибирская область,21.411,same_parent
1939,adm_1939_87,Москаленский,Омская область,adm_1939_89,Исиль-Кульский,Омская область,77.678,same_parent
1939,adm_1939_88,Новосибирский (рц в г. Новосибирске),Новосибирская область,urban_1939_35,Бердск,Новосибирская область,1.22,same_parent
1939,adm_1939_88,Новосибирский (рц в г. Новосибирске),Новосибирская область,adm_1939_97,Мошковский,Новосибирская область,88.708,same_parent
1939,adm_1939_88,Новосибирский (рц в г. Новосибирске),Новосибирская область,adm_1939_98,Коченевский,Новосибирская область,37.541,same_parent
1939,adm_1939_89,Исиль-Кульский,Омская область,urban_1939_37,Исиль-Куль,Омская область,18.844,same_parent
1939,adm_1939_90,Калачинский,Омская область,adm_1939_96,Татарский,Новосибирская область,43.945,cross_parent
1939,adm_1939_90,Калачинский,Омская область,adm_1939_92,Кормиловский,Омская область,57.8,same_parent
1939,adm_1939_92,Кормиловский,Омская область,adm_1939_94,Кагановичский (рц в г. Омске),Омская область,122.509,same_parent
1939,adm_1939_93,Крапивенский,Новосибирская область,adm_1939_99,Кемеровский (рц в г. Кемерово),Новосибирская область,61.303,same_parent
1939,adm_1939_95,Тогучинский,Новосибирская область,adm_1939_97,Мошковский,Новосибирская область,15.166,same_parent
1939,adm_1939_diss_3476162,Приуральский,Омская область,adm_1939_diss_4664637,Ямальский,Омская область,180.543,same_parent
1947,adm_1947_1,Кош-Агачский район,Горно-Алтайская автономная область,adm_1947_230,Усть-Коксинский район,Горно-Алтайская автономная область,67.664,same_parent
1947,adm_1947_1,Кош-Агачский район,Горно-Алтайская автономная область,adm_1947_3,Онгудайский район,Горно-Алтайская автономная область,46.313,same_parent
1947,adm_1947_1,Кош-Агачский район,Горно-Алтайская автономная область,adm_1947_7,Улаганский район,Горно-Алтайская автономная область,180.883,same_parent
1947,adm_1947_2,Третьяковский район,Алтайский край,adm_1947_6,Змеиногорский район,Алтайский край,93.306,same_parent
1947,adm_1947_2,Третьяковский район,Алтайский край,adm_1947_4,Локтевский район,Алтайский край,55.873,same_parent
1947,adm_1947_3,Онгудайский район,Горно-Алтайская автономная область,adm_1947_230,Усть-Коксинский район,Горно-Алтайская автономная область,176.992,same_parent
1947,adm_1947_3,Онгудайский район,Горно-Алтайская автономная область,adm_1947_7,Улаганский район,Горно-Алтайская автономная область,95.779,same_parent
1947,adm_1947_3,Онгудайский район,Горно-Алтайская автономная область,adm_1947_9,Шебалинский район,Горно-Алтайская автономная область,70.217,same_parent
1947,adm_1947_3,Онгудайский район,Горно-Алтайская автономная область,adm_1947_8,Элекмонарский район,Горно-Алтайская автономная область,77.317,same_parent
1947,adm_1947_3,Онгудайский район,Горно-Алтайская автономная область,adm_1947_15,Майминский район,Горно-Алтайская автономная область,34.44,same_parent
1947,adm_1947_3,Онгудайский район,Горно-Алтайская автономная область,adm_1947_5,Усть-Канский,Алтайский край,32.957,same_superparent
1947,adm_1947_4,Локтевский район,Алтайский край,adm_1947_6,Змеиногорский район,Алтайский край,45.41,same_parent
1947,adm_1947_4,Локтевский район,Алтайский край,adm_1947_14,Рубцовский район,Алтайский край,68.394,same_parent
1947,adm_1947_5,Усть-Канский,Алтайский край,adm_1947_230,Усть-Коксинский район,Горно-Алтайская автономная область,116.726,same_superparent
1947,adm_1947_5,Усть-Канский,Алтайский край,adm_1947_9,Шебалинский район,Горно-Алтайская автономная область,80.705,same_superparent
1947,adm_1947_5,Усть-Канский,Алтайский край,adm_1947_12,Чарышский район,Алтайский край,141.424,same_parent
1947,adm_1947_5,Усть-Канский,Алтайский край,adm_1947_23,Солонешенский район,Алтайский край,53.134,same_parent
1947,adm_1947_6,Змеиногорский район,Алтайский край,adm_1947_12,Чарышский район,Алтайский край,43.242,same_parent
1947,adm_1947_6,Змеиногорский район,Алтайский край,adm_1947_13,Краснощековский район,Алтайский край,53.109,same_parent
1947,adm_1947_6,Змеиногорский район,Алтайский край,adm_1947_10,Курьинский район,Алтайский край,93.45,same_parent
1947,adm_1947_6,Змеиногорский район,Алтайский край,adm_1947_14,Рубцовский район,Алтайский край,27.957,same_parent
1947,adm_1947_7,Улаганский район,Горно-Алтайская автономная область,adm_1947_15,Майминский район,Горно-Алтайская автономная область,5.604,same_parent
1947,adm_1947_7,Улаганский район,Горно-Алтайская автономная область,adm_1947_34,Турочакский район,Горно-Алтайская автономная область,93.906,same_parent
1947,adm_1947_8,Элекмонарский район,Горно-Алтайская автономная область,adm_1947_9,Шебалинский район,Горно-Алтайская автономная область,101.579,same_parent
1947,adm_1947_8,Элекмонарский район,Горно-Алтайская автономная область,adm_1947_15,Майминский район,Горно-Алтайская автономная область,115.522,same_parent
1947,adm_1947_9,Шебалинский район,Горно-Алтайская автономная область,adm_1947_15,Майминский район,Горно-Алтайская автономная область,5.391,same_parent
1947,adm_1947_9,Шебалинский район,Горно-Алтайская автономная область,adm_1947_17,Алтайский район,Алтайский край,74.131,same_superparent
1947,adm_1947_10,Курьинский район,Алтайский край,adm_1947_13,Краснощековский район,Алтайский край,39.135,same_parent
1947,adm_1947_10,Курьинский район,Алтайский край,adm_1947_18,Белоглаэовский район,Алтайский край,9.425,same_parent
1947,adm_1947_10,Курьинский район,Алтайский край,adm_1947_14,Рубцовский район,Алтайский край,3.746,same_parent
1947,adm_1947_10,Курьинский район,Алтайский край,adm_1947_20,Поспелихинский район,Алтайский край,52.403,same_parent
1947,adm_1947_11,Угловский район,Алтайский край,adm_1947_14,Рубцовский район,Алтайский край,71.153,same_parent
1947,adm_1947_11,Угловский район,Алтайский край,adm_1947_19,Егорьевский район,Алтайский край,27.98,same_parent
1947,adm_1947_11,Угловский район,Алтайский край,adm_1947_21,Михайловский район,Алтайский край,48.485,same_parent
1947,adm_1947_11,Угловский район,Алтайский край,adm_1947_24,Волчихинский район,Алтайский край,45.347,same_parent
1947,adm_1947_12,Чарышский район,Алтайский край,adm_1947_13,Краснощековский район,Алтайский край,91.15,same_parent
1947,adm_1947_12,Чарышский район,Алтайский край,adm_1947_23,Солонешенский район,Алтайский край,71.74,same_parent
1947,adm_1947_12,Чарышский район,Алтайский край,adm_1947_22,Усть-Калманский район,Алтайский край,49.365,same_parent
1947,adm_1947_13,Краснощековский район,Алтайский край,adm_1947_18,Белоглаэовский район,Алтайский край,34.46,same_parent
1947,adm_1947_13,Краснощековский район,Алтайский край,adm_1947_22,Усть-Калманский район,Алтайский край,60.797,same_parent
1947,adm_1947_14,Рубцовский район,Алтайский край,adm_1947_19,Егорьевский район,Алтайский край,146.701,same_parent
1947,adm_1947_14,Рубцовский район,Алтайский край,adm_1947_20,Поспелихинский район,Алтайский край,75.794,same_parent
1947,adm_1947_14,Рубцовский район,Алтайский край,adm_1947_27,Новичихинский район,Алтайский край,10.705,same_parent
1947,adm_1947_15,Майминский район,Горно-Алтайская автономная область,adm_1947_17,Алтайский район,Алтайский край,55.26,same_superparent
1947,adm_1947_15,Майминский район,Горно-Алтайская автономная область,adm_1947_34,Турочакский район,Горно-Алтайская автономная область,105.012,same_parent
1947,adm_1947_15,Майминский район,Горно-Алтайская автономная область,adm_1947_26,Грязнухинский район (сельсное население),Алтайский край,8.95,same_superparent
1947,adm_1947_15,Майминский район,Горно-Алтайская автономная область,adm_1947_32,Старобардинский район,Алтайский край,97.538,same_superparent
1947,adm_1947_17,Алтайский район,Алтайский край,adm_1947_26,Грязнухинский район (сельсное население),Алтайский край,57.36,same_parent
1947,adm_1947_17,Алтайский район,Алтайский край,adm_1947_23,Солонешенский район,Алтайский край,63.957,same_parent
1947,adm_1947_17,Алтайский район,Алтайский край,adm_1947_25,Смоленский район,Алтайский край,51.643,same_parent
1947,adm_1947_18,Белоглаэовский район,Алтайский край,adm_1947_22,Усть-Калманский район,Алтайский край,45.834,same_parent
1947,adm_1947_18,Белоглаэовский район,Алтайский край,adm_1947_29,Шипуновский район,Алтайский край,49.205,same_parent
1947,adm_1947_18,Белоглаэовский район,Алтайский край,adm_1947_20,Поспелихинский район,Алтайский край,25.384,same_parent
1947,adm_1947_18,Белоглаэовский район,Алтайский край,adm_1947_31,Алейский район,Алтайский край,9.686,same_parent
1947,adm_1947_19,Егорьевский район,Алтайский край,adm_1947_24,Волчихинский район,Алтайский край,68.835,same_parent
1947,adm_1947_19,Егорьевский район,Алтайский край,adm_1947_27,Новичихинский район,Алтайский край,44.346,same_parent
1947,adm_1947_20,Поспелихинский район,Алтайский край,adm_1947_29,Шипуновский район,Алтайский край,74.092,same_parent
1947,adm_1947_20,Поспелихинский район,Алтайский край,adm_1947_27,Новичихинский район,Алтайский край,70.133,same_parent
1947,adm_1947_21,Михайловский район,Алтайский край,adm_1947_24,Волчихинский район,Алтайский край,63.42,same_parent
1947,adm_1947_21,Михайловский район,Алтайский край,adm_1947_28,Ключевский район,Алтайский край,73.897,same_parent
1947,adm_1947_22,Усть-Калманский район,Алтайский край,adm_1947_23,Солонешенский район,Алтайский край,46.874,same_parent
1947,adm_1947_22,Усть-Калманский район,Алтайский край,adm_1947_31,Алейский район,Алтайский край,22.854,same_parent
1947,adm_1947_22,Усть-Калманский район,Алтайский край,adm_1947_35,Усть-Пристанский район,Алтайский край,57.75,same_parent
1947,adm_1947_23,Солонешенский район,Алтайский край,adm_1947_25,Смоленский район,Алтайский край,57.435,same_parent
1947,adm_1947_23,Солонешенский район,Алтайский край,adm_1947_30,Быстроистокский район,Алтайский край,46.132,same_parent
1947,adm_1947_23,Солонешенский район,Алтайский край,adm_1947_35,Усть-Пристанский район,Алтайский край,54.228,same_parent
1947,adm_1947_24,Волчихинский район,Алтайский край,adm_1947_27,Новичихинский район,Алтайский край,26.378,same_parent
1947,adm_1947_24,Волчихинский район,Алтайский край,adm_1947_28,Ключевский район,Алтайский край,26.868,same_parent
1947,adm_1947_24,Волчихинский район,Алтайский край,adm_1947_37,Романовский район,Алтайский край,7.24,same_parent
1947,adm_1947_24,Волчихинский район,Алтайский край,adm_1947_39,Родинский район,Алтайский край,91.53,same_parent
1947,adm_1947_25,Смоленский район,Алтайский край,adm_1947_26,Грязнухинский район (сельсное население),Алтайский край,63.62,same_parent
1947,adm_1947_25,Смоленский район,Алтайский край,adm_1947_30,Быстроистокский район,Алтайский край,75.756,same_parent
1947,adm_1947_25,Смоленский район,Алтайский край,adm_1947_38,Зональный район,Алтайский край,27.797,same_parent
1947,adm_1947_26,Грязнухинский район (сельсное население),Алтайский край,adm_1947_38,Зональный район,Алтайский край,16.165,same_parent
1947,adm_1947_26,Грязнухинский район (сельсное население),Алтайский край,adm_1947_32,Старобардинский район,Алтайский край,13.601,same_parent
1947,adm_1947_26,Грязнухинский район (сельсное население),Алтайский край,adm_1947_33,Сростинский район,Алтайский край,48.193,same_parent
1947,adm_1947_27,Новичихинский район,Алтайский край,adm_1947_29,Шипуновский район,Алтайский край,27.552,same_parent
1947,adm_1947_27,Новичихинский район,Алтайский край,adm_1947_37,Романовский район,Алтайский край,19.84,same_parent
1947,adm_1947_27,Новичихинский район,Алтайский край,adm_1947_40,Мамонтовский район,Алтайский край,41.44,same_parent
1947,adm_1947_28,Ключевский район,Алтайский край,adm_1947_39,Родинский район,Алтайский край,45.683,same_parent
1947,adm_1947_28,Ключевский район,Алтайский край,adm_1947_36,Кулундинский район,Алтайский край,75.635,same_parent
1947,adm_1947_29,Шипуновский район,Алтайский край,adm_1947_31,Алейский район,Алтайский край,84.702,same_parent
1947,adm_1947_29,Шипуновский район,Алтайский край,adm_1947_46,Парфеновский район,Алтайский край,9.691,same_parent
1947,adm_1947_29,Шипуновский район,Алтайский край,adm_1947_40,Мамонтовский район,Алтайский край,35.219,same_parent
1947,adm_1947_30,Быстроистокский район,Алтайский край,adm_1947_35,Усть-Пристанский район,Алтайский край,43.053,same_parent
1947,adm_1947_30,Быстроистокский район,Алтайский край,adm_1947_38,Зональный район,Алтайский край,67.22,same_parent
1947,adm_1947_30,Быстроистокский район,Алтайский край,adm_1947_49,Троицкий район,Алтайский край,17.973,same_parent
1947,adm_1947_31,Алейский район,Алтайский край,adm_1947_35,Усть-Пристанский район,Алтайский край,20.884,same_parent
1947,adm_1947_31,Алейский район,Алтайский край,adm_1947_42,Топчихинский район,Алтайский край,25.826,same_parent
1947,adm_1947_31,Алейский район,Алтайский край,adm_1947_46,Парфеновский район,Алтайский край,67.199,same_parent
1947,adm_1947_32,Старобардинский район,Алтайский край,adm_1947_34,Турочакский район,Горно-Алтайская автономная область,57.185,same_superparent
1947,adm_1947_32,Старобардинский район,Алтайский край,adm_1947_33,Сростинский район,Алтайский край,56.857,same_parent
1947,adm_1947_32,Старобардинский район,Алтайский край,adm_1947_44,Солтонский район,Алтайский край,60.779,same_parent
1947,adm_1947_33,Сростинский район,Алтайский край,adm_1947_38,Зональный район,Алтайский край,22.124,same_parent
1947,adm_1947_33,Сростинский район,Алтайский край,adm_1947_41,Марушинский район,Алтайский край,53.464,same_parent
1947,adm_1947_33,Сростинский район,Алтайский край,adm_1947_44,Солтонский район,Алтайский край,13.384,same_parent
1947,adm_1947_34,Турочакский район,Горно-Алтайская автономная область,adm_1947_44,Солтонский район,Алтайский край,45.737,same_superparent
1947,adm_1947_34,Турочакский район,Горно-Алтайская автономная область,adm_1947_53,Таштагольский район,Кемеровская область,170.38,cross_parent
1947,adm_1947_35,Усть-Пристанский район,Алтайский край,adm_1947_42,Топчихинский район,Алтайский край,97.169,same_parent
1947,adm_1947_35,Усть-Пристанский район,Алтайский край,adm_1947_49,Троицкий район,Алтайский край,17.952,same_parent
1947,adm_1947_36,Кулундинский район,Алтайский край,adm_1947_39,Родинский район,Алтайский край,5.449,same_parent
1947,adm_1947_36,Кулундинский район,Алтайский край,adm_1947_47,Благовещенский район,Алтайский край,35.31,same_parent
1947,adm_1947_36,Кулундинский район,Алтайский край,adm_1947_43,Табунский район,Алтайский край,77.908,same_parent
1947,adm_1947_37,Романовский район,Алтайский край,adm_1947_39,Родинский район,Алтайский край,53.319,same_parent
1947,adm_1947_37,Романовский район,Алтайский край,adm_1947_40,Мамонтовский район,Алтайский край,53.956,same_parent
1947,adm_1947_37,Романовский район,Алтайский край,adm_1947_45,Завьяловский район,Алтайский край,57.399,same_parent
1947,adm_1947_38,Зональный район,Алтайский край,adm_1947_49,Троицкий район,Алтайский край,83.917,same_parent
1947,adm_1947_38,Зональный район,Алтайский край,adm_1947_41,Марушинский район,Алтайский край,92.273,same_parent
1947,adm_1947_39,Родинский район,Алтайский край,adm_1947_45,Завьяловский район,Алтайский край,50.546,same_parent
1947,adm_1947_39,Родинский район,Алтайский край,adm_1947_47,Благовещенский район,Алтайский край,109.507,same_parent
1947,adm_1947_40,Мамонтовский район,Алтайский край,adm_1947_46,Парфеновский район,Алтайский край,19.554,same_parent
1947,adm_1947_40,Мамонтовский район,Алтайский край,adm_1947_45,Завьяловский район,Алтайский край,14.452,same_parent
1947,adm_1947_40,Мамонтовский район,Алтайский край,adm_1947_52,Ребрихинский район,Алтайский край,42.314,same_parent
1947,adm_1947_40,Мамонтовский район,Алтайский край,adm_1947_51,Ребрихинский,Алтайский край,49.023,same_parent
1947,adm_1947_41,Марушинский район,Алтайский край,adm_1947_49,Троицкий район,Алтайский край,23.02,same_parent
1947,adm_1947_41,Марушинский район,Алтайский край,adm_1947_44,Солтонский район,Алтайский край,25.617,same_parent
1947,adm_1947_41,Марушинский район,Алтайский край,adm_1947_50,Яминский район,Алтайский край,58.675,same_parent
1947,adm_1947_42,Топчихинский район,Алтайский край,adm_1947_46,Парфеновский район,Алтайский край,47.854,same_parent
1947,adm_1947_42,Топчихинский район,Алтайский край,adm_1947_49,Троицкий район,Алтайский край,34.396,same_parent
1947,adm_1947_42,Топчихинский район,Алтайский край,adm_1947_48,Калманский,Алтайский край,130.02,same_parent
1947,adm_1947_42,Топчихинский район,Алтайский край,adm_1947_58,Павловский район,Алтайский край,13.154,same_parent
1947,adm_1947_43,Табунский район,Алтайский край,adm_1947_47,Благовещенский район,Алтайский край,34.911,same_parent
1947,adm_1947_43,Табунский район,Алтайский край,adm_1947_56,Знаменский,Алтайский край,32.948,same_parent
1947,adm_1947_43,Табунский район,Алтайский край,adm_1947_54,Славгородский район,Алтайский край,89.234,same_parent
1947,adm_1947_44,Солтонский район,Алтайский край,adm_1947_53,Таштагольский район,Кемеровская область,33.733,cross_parent
1947,adm_1947_44,Солтонский район,Алтайский край,adm_1947_50,Яминский район,Алтайский край,49.058,same_parent
1947,adm_1947_44,Солтонский район,Алтайский край,adm_1947_61,Ельцовский район,Алтайский край,35.19,same_parent
1947,adm_1947_44,Солтонский район,Алтайский край,adm_1947_64,Кузедеевский район,Кемеровская область,31.095,cross_parent
1947,adm_1947_45,Завьяловский район,Алтайский край,adm_1947_47,Благовещенский район,Алтайский край,12.709,same_parent
1947,adm_1947_45,Завьяловский район,Алтайский край,adm_1947_51,Ребрихинский,Алтайский край,13.896,same_parent
1947,adm_1947_45,Завьяловский район,Алтайский край,adm_1947_59,Тюменцевский район,Алтайский край,15.065,same_parent
1947,adm_1947_45,Завьяловский район,Алтайский край,adm_1947_62,Баевский район,Алтайский край,60.596,same_parent
1947,adm_1947_46,Парфеновский район,Алтайский край,adm_1947_58,Павловский район,Алтайский край,40.531,same_parent
