year,source_id,source_name,source_parent,target_id,target_name,target_parent,boundary_km,relation,contact_method,is_bridge
1848,adm_1848_9,Тарский округ,Тобольская губерния,adm_1848_10,Каинский округ,Томская губерния,208.195,cross_parent,shared_boundary,False
1848,adm_1848_9,Тарский округ,Тобольская губерния,adm_1848_13,Тобольский округ,Тобольская губерния,198.873,same_parent,shared_boundary,False
1848,adm_1848_9,Тарский округ,Тобольская губерния,adm_1848_11,Томский округ,Томская губерния,7.177,cross_parent,overlap_sliver_boundary,False
1848,adm_1848_13,Тобольский округ,Тобольская губерния,adm_1848_14,Туринский округ,Тобольская губерния,495.022,same_parent,shared_boundary,False
1848,adm_1848_13,Тобольский округ,Тобольская губерния,adm_1848_16,Тюменский округ,Тобольская губерния,105.211,same_parent,shared_boundary,False
1848,adm_1848_14,Туринский округ,Тобольская губерния,adm_1848_16,Тюменский округ,Тобольская губерния,147.716,same_parent,shared_boundary,False
1848,adm_1848_12,Ялуторовский округ,Тобольская губерния,adm_1848_17,Курганский округ,Тобольская губерния,193.127,same_parent,shared_boundary,False
1848,adm_1848_12,Ялуторовский округ,Тобольская губерния,adm_1848_13,Тобольский округ,Тобольская губерния,23.26,same_parent,shared_boundary,False
1848,adm_1848_12,Ялуторовский округ,Тобольская губерния,adm_1848_16,Тюменский округ,Тобольская губерния,190.705,same_parent,shared_boundary,False
1918,adm_1918_8,Барнаульский уезд,Алтайская губерния,adm_1918_9,Каменский уезд,Алтайская губерния,342.81,same_parent,shared_boundary,False
1918,adm_1918_8,Барнаульский уезд,Алтайская губерния,adm_1918_16,Томская губерния,Томская губерния,52.732,same_superparent,shared_boundary,False
1918,adm_1918_8,Барнаульский уезд,Алтайская губерния,adm_1918_22,Томская губерния,Томская губерния,10.833,same_superparent,shared_boundary,False
1918,adm_1918_8,Барнаульский уезд,Алтайская губерния,adm_1918_20,Томская губерния,Томская губерния,301.978,same_superparent,shared_boundary,False
1918,adm_1918_6,Бийский уезд,Алтайская губерния,adm_1918_8,Барнаульский уезд,Алтайская губерния,432.302,same_parent,shared_boundary,False
1918,adm_1918_6,Бийский уезд,Алтайская губерния,adm_1918_16,Томская губерния,Томская губерния,248.827,same_superparent,shared_boundary,False
1918,adm_1918_4,Змеиногорский уезд,Алтайская губерния,adm_1918_8,Барнаульский уезд,Алтайская губерния,248.083,same_parent,shared_boundary,False
1918,adm_1918_4,Змеиногорский уезд,Алтайская губерния,adm_1918_6,Бийский уезд,Алтайская губерния,215.528,same_parent,shared_boundary,False
1918,adm_1918_4,Змеиногорский уезд,Алтайская губерния,adm_1918_11,Бухтарминский уезд,Алтайская губерния,116.354,same_parent,shared_boundary,False
1918,adm_1918_4,Змеиногорский уезд,Алтайская губерния,adm_1918_5,Каракорумский уезд,Алтайская губерния,70.802,same_parent,shared_boundary,False
1918,adm_1918_4,Змеиногорский уезд,Алтайская губерния,adm_1918_7,Славгородский уезд,Алтайская губерния,163.925,same_parent,shared_boundary,False
1918,adm_1918_21,Каменский уезд,Томская губерния,adm_1918_33,Калачинский уезд,Тобольская губерния,166.623,same_superparent,shared_boundary,False
1918,adm_1918_9,Каменский уезд,Алтайская губерния,adm_1918_21,Каменский уезд,Томская губерния,80.337,same_superparent,shared_boundary,False
1918,adm_1918_21,Каменский уезд,Томская губерния,adm_1918_29,Тобольская губерния,Тобольская губерния,189.589,same_superparent,shared_boundary,False
1918,adm_1918_9,Каменский уезд,Алтайская губерния,adm_1918_20,Томская губерния,Томская губерния,214.613,same_superparent,shared_boundary,False
1918,adm_1918_21,Каменский уезд,Томская губерния,adm_1918_25,Томская губерния,Томская губерния,93.051,same_parent,overlap_sliver_boundary,False
1918,adm_1918_5,Каракорумский уезд,Алтайская губерния,adm_1918_6,Бийский уезд,Алтайская губерния,550.343,same_parent,shared_boundary,False
1918,adm_1918_5,Каракорумский уезд,Алтайская губерния,adm_1918_11,Бухтарминский уезд,Алтайская губерния,392.842,same_parent,shared_boundary,False
1918,adm_1918_5,Каракорумский уезд,Алтайская губерния,adm_1918_16,Томская губерния,Томская губерния,119.954,same_superparent,shared_boundary,False
1918,adm_1918_7,Славгородский уезд,Алтайская губерния,adm_1918_8,Барнаульский уезд,Алтайская губерния,68.996,same_parent,shared_boundary,False
1918,adm_1918_7,Славгородский уезд,Алтайская губерния,adm_1918_9,Каменский уезд,Алтайская губерния,427.01,same_parent,shared_boundary,False
1918,adm_1918_7,Славгородский уезд,Алтайская губерния,adm_1918_21,Каменский уезд,Томская губерния,276.634,same_superparent,shared_boundary,False
1918,adm_1918_27,Тобольская губерния,Тобольская губерния,adm_1918_33,Калачинский уезд,Тобольская губерния,179.516,same_parent,shared_boundary,False
1918,adm_1918_29,Тобольская губерния,Тобольская губерния,adm_1918_33,Калачинский уезд,Тобольская губерния,71.734,same_parent,shared_boundary,False
1918,adm_1918_1,Тобольская губерния,Тобольская губерния,adm_1918_29,Тобольская губерния,Тобольская губерния,236.344,same_parent,shared_boundary,False
1918,adm_1918_1,Тобольская губерния,Тобольская губерния,adm_1918_19,Тобольская губерния,Тобольская губерния,292.798,same_parent,shared_boundary,False
1918,adm_1918_1,Тобольская губерния,Тобольская губерния,adm_1918_2,Тобольская губерния,Тобольская губерния,658.054,same_parent,shared_boundary,False
1918,adm_1918_2,Тобольская губерния,Тобольская губерния,adm_1918_19,Тобольская губерния,Тобольская губерния,396.334,same_parent,shared_boundary,False
1918,adm_1918_2,Тобольская губерния,Тобольская губерния,adm_1918_32,Тобольская губерния,Тобольская губерния,263.798,same_parent,shared_boundary,False
1918,adm_1918_19,Тобольская губерния,Тобольская губерния,adm_1918_28,Тобольская губерния,Тобольская губерния,76.204,same_parent,shared_boundary,False
1918,adm_1918_19,Тобольская губерния,Тобольская губерния,adm_1918_30,Тобольская губерния,Тобольская губерния,84.395,same_parent,shared_boundary,False
1918,adm_1918_19,Тобольская губерния,Тобольская губерния,adm_1918_29,Тобольская губерния,Тобольская губерния,283.782,same_parent,shared_boundary,False
1918,adm_1918_19,Тобольская губерния,Тобольская губерния,adm_1918_31,Тобольская губерния,Тобольская губерния,152.742,same_parent,shared_boundary,False
1918,adm_1918_19,Тобольская губерния,Тобольская губерния,adm_1918_32,Тобольская губерния,Тобольская губерния,442.239,same_parent,shared_boundary,False
1918,adm_1918_26,Тобольская губерния,Тобольская губерния,adm_1918_28,Тобольская губерния,Тобольская губерния,133.719,same_parent,shared_boundary,False
1918,adm_1918_26,Тобольская губерния,Тобольская губерния,adm_1918_30,Тобольская губерния,Тобольская губерния,182.346,same_parent,shared_boundary,False
1918,adm_1918_27,Тобольская губерния,Тобольская губерния,adm_1918_28,Тобольская губерния,Тобольская губерния,264.493,same_parent,shared_boundary,False
1918,adm_1918_27,Тобольская губерния,Тобольская губерния,adm_1918_29,Тобольская губерния,Тобольская губерния,308.801,same_parent,shared_boundary,False
1918,adm_1918_28,Тобольская губерния,Тобольская губерния,adm_1918_30,Тобольская губерния,Тобольская губерния,164.877,same_parent,shared_boundary,False
1918,adm_1918_28,Тобольская губерния,Тобольская губерния,adm_1918_29,Тобольская губерния,Тобольская губерния,32.445,same_parent,shared_boundary,False
1918,adm_1918_30,Тобольская губерния,Тобольская губерния,adm_1918_31,Тобольская губерния,Тобольская губерния,203.972,same_parent,shared_boundary,False
1918,adm_1918_31,Тобольская губерния,Тобольская губерния,adm_1918_32,Тобольская губерния,Тобольская губерния,125.551,same_parent,shared_boundary,False
1918,adm_1918_1,Тобольская губерния,Тобольская губерния,adm_1918_17,Томская губерния,Томская губерния,793.834,same_superparent,shared_boundary,False
1918,adm_1918_17,Томская губерния,Томская губерния,adm_1918_21,Каменский уезд,Томская губерния,216.798,same_parent,shared_boundary,False
1918,adm_1918_20,Томская губерния,Томская губерния,adm_1918_21,Каменский уезд,Томская губерния,173.819,same_parent,shared_boundary,False
1918,adm_1918_17,Томская губерния,Томская губерния,adm_1918_29,Тобольская губерния,Тобольская губерния,152.255,same_superparent,shared_boundary,False
1918,adm_1918_16,Томская губерния,Томская губерния,adm_1918_23,Томская губерния,Томская губерния,130.922,same_parent,shared_boundary,False
1918,adm_1918_16,Томская губерния,Томская губерния,adm_1918_22,Томская губерния,Томская губерния,415.022,same_parent,shared_boundary,False
1918,adm_1918_16,Томская губерния,Томская губерния,adm_1918_18,Томская губерния,Томская губерния,16.076,same_parent,shared_boundary,False
1918,adm_1918_17,Томская губерния,Томская губерния,adm_1918_18,Томская губерния,Томская губерния,130.099,same_parent,shared_boundary,False
1918,adm_1918_17,Томская губерния,Томская губерния,adm_1918_25,Томская губерния,Томская губерния,544.865,same_parent,shared_boundary,False
1918,adm_1918_18,Томская губерния,Томская губерния,adm_1918_23,Томская губерния,Томская губерния,144.484,same_parent,shared_boundary,False
1918,adm_1918_18,Томская губерния,Томская губерния,adm_1918_22,Томская губерния,Томская губерния,331.88,same_parent,shared_boundary,False
1918,adm_1918_18,Томская губерния,Томская губерния,adm_1918_25,Томская губерния,Томская губерния,385.091,same_parent,shared_boundary,False
1918,adm_1918_20,Томская губерния,Томская губерния,adm_1918_22,Томская губерния,Томская губерния,100.163,same_parent,shared_boundary,False
1918,adm_1918_20,Томская губерния,Томская губерния,adm_1918_25,Томская губерния,Томская губерния,310.528,same_parent,shared_boundary,False
1918,adm_1918_22,Томская губерния,Томская губерния,adm_1918_23,Томская губерния,Томская губерния,277.139,same_parent,shared_boundary,False
1918,adm_1918_22,Томская губерния,Томская губерния,adm_1918_25,Томская губерния,Томская губерния,161.342,same_parent,shared_boundary,False
1923,adm_1923_6,Барнаульский уезд,Алтайская губерния,adm_1923_7,Каменский уезд,Ново-Николаевская губерния,241.557,same_superparent,shared_boundary,False
1923,adm_1923_6,Барнаульский уезд,Алтайская губерния,adm_1923_9,Кузнецкий уезд,Томская губерния,36.775,same_superparent,shared_boundary,False
1923,adm_1923_6,Барнаульский уезд,Алтайская губерния,adm_1923_23,Славгородский уезд,Омская губерния,77.605,same_superparent,shared_boundary,False
1923,adm_1923_6,Барнаульский уезд,Алтайская губерния,adm_1923_30,Черепановский уезд,Ново-Николаевская губерния,325.848,same_superparent,shared_boundary,False
1923,adm_1923_2,Берёзовский уезд,Тюменская губерния,adm_1923_22,Тобольский уезд,Тюменская губерния,385.192,same_parent,shared_boundary,False
1923,adm_1923_2,Берёзовский уезд,Тюменская губерния,adm_1923_25,Туринский уезд,Тюменская губерния,267.886,same_parent,shared_boundary,False
1923,adm_1923_5,Бийский уезд,Алтайская губерния,adm_1923_6,Барнаульский уезд,Алтайская губерния,362.879,same_parent,shared_boundary,False
1923,adm_1923_5,Бийский уезд,Алтайская губерния,adm_1923_9,Кузнецкий уезд,Томская губерния,320.32,same_superparent,shared_boundary,False
1923,adm_1923_16,Ишимский уезд,Тюменская губерния,adm_1923_22,Тобольский уезд,Тюменская губерния,177.132,same_parent,shared_boundary,False
1923,adm_1923_16,Ишимский уезд,Тюменская губерния,adm_1923_17,Тюкалинский уезд,Омская губерния,276.744,same_superparent,shared_boundary,False
1923,adm_1923_16,Ишимский уезд,Тюменская губерния,adm_1923_19,Ялуторовский уезд,Тюменская губерния,141.672,same_parent,shared_boundary,False
1923,adm_1923_8,Каинский уезд,Ново-Николаевская губерния,adm_1923_14,Каргатский уезд,Ново-Николаевская губерния,386.983,same_parent,shared_boundary,False
1923,adm_1923_8,Каинский уезд,Ново-Николаевская губерния,adm_1923_18,Нарымский уезд,Томская губерния,146.264,same_superparent,shared_boundary,False
1923,adm_1923_8,Каинский уезд,Ново-Николаевская губерния,adm_1923_23,Славгородский уезд,Омская губерния,55.178,same_superparent,shared_boundary,False
1923,adm_1923_8,Каинский уезд,Ново-Николаевская губерния,adm_1923_26,Татарский уезд,Омская губерния,503.578,same_superparent,shared_boundary,False
1923,adm_1923_8,Каинский уезд,Ново-Николаевская губерния,adm_1923_15,Томский уезд,Томская губерния,162.206,same_superparent,shared_boundary,False
1923,adm_1923_12,Калачинский уезд,Омская губерния,adm_1923_24,Тарский уезд,Омская губерния,68.034,same_parent,shared_boundary,False
1923,adm_1923_12,Калачинский уезд,Омская губерния,adm_1923_26,Татарский уезд,Омская губерния,242.61,same_parent,shared_boundary,False
1923,adm_1923_12,Калачинский уезд,Омская губерния,adm_1923_17,Тюкалинский уезд,Омская губерния,48.973,same_parent,shared_boundary,False
1923,adm_1923_7,Каменский уезд,Ново-Николаевская губерния,adm_1923_14,Каргатский уезд,Ново-Николаевская губерния,149.706,same_parent,shared_boundary,False
1923,adm_1923_7,Каменский уезд,Ново-Николаевская губерния,adm_1923_10,Ново-Николаевский уезд,Ново-Николаевская губерния,74.441,same_parent,shared_boundary,False
1923,adm_1923_7,Каменский уезд,Ново-Николаевская губерния,adm_1923_23,Славгородский уезд,Омская губерния,310.572,same_superparent,shared_boundary,False
1923,adm_1923_7,Каменский уезд,Ново-Николаевская губерния,adm_1923_30,Черепановский уезд,Ново-Николаевская губерния,68.162,same_parent,shared_boundary,False
1923,adm_1923_14,Каргатский уезд,Ново-Николаевская губерния,adm_1923_23,Славгородский уезд,Омская губерния,242.061,same_superparent,shared_boundary,False
1923,adm_1923_9,Кузнецкий уезд,Томская губерния,adm_1923_20,Мариинский уезд,Томская губерния,163.871,same_parent,shared_boundary,False
1923,adm_1923_9,Кузнецкий уезд,Томская губерния,adm_1923_30,Черепановский уезд,Ново-Николаевская губерния,28.823,same_superparent,shared_boundary,False
1923,adm_1923_9,Кузнецкий уезд,Томская губерния,adm_1923_13,Щегловский уезд,Томская губерния,356.677,same_parent,shared_boundary,False
1923,adm_1923_18,Нарымский уезд,Томская губерния,adm_1923_20,Мариинский уезд,Томская губерния,130.099,same_parent,shared_boundary,False
1923,adm_1923_18,Нарымский уезд,Томская губерния,adm_1923_24,Тарский уезд,Омская губерния,152.255,same_superparent,shared_boundary,False
1923,adm_1923_18,Нарымский уезд,Томская губерния,adm_1923_26,Татарский уезд,Омская губерния,64.915,same_superparent,shared_boundary,False
1923,adm_1923_10,Ново-Николаевский уезд,Ново-Николаевская губерния,adm_1923_14,Каргатский уезд,Ново-Николаевская губерния,288.978,same_parent,shared_boundary,False
1923,adm_1923_10,Ново-Николаевский уезд,Ново-Николаевская губерния,adm_1923_15,Томский уезд,Томская губерния,406.341,same_superparent,shared_boundary,False
1923,adm_1923_10,Ново-Николаевский уезд,Ново-Николаевская губерния,adm_1923_30,Черепановский уезд,Ново-Николаевская губерния,275.86,same_parent,shared_boundary,False
1923,adm_1923_10,Ново-Николаевский уезд,Ново-Николаевская губерния,adm_1923_13,Щегловский уезд,Томская губерния,100.838,same_superparent,shared_boundary,False
1923,adm_1923_3,Ойратская АО,Ойратская АО,adm_1923_5,Бийский уезд,Алтайская губерния,577.34,same_superparent,shared_boundary,False
1923,adm_1923_3,Ойратская АО,Ойратская АО,adm_1923_9,Кузнецкий уезд,Томская губерния,135.668,same_superparent,shared_boundary,False
1923,adm_1923_11,Омский уезд,Омская губерния,adm_1923_12,Калачинский уезд,Омская губерния,201.564,same_parent,shared_boundary,False
1923,adm_1923_11,Омский уезд,Омская губерния,adm_1923_17,Тюкалинский уезд,Омская губерния,385.68,same_parent,shared_boundary,False
1923,adm_1923_4,Рубцовский уезд,Алтайская губерния,adm_1923_6,Барнаульский уезд,Алтайская губерния,206.286,same_parent,shared_boundary,False
1923,adm_1923_4,Рубцовский уезд,Алтайская губерния,adm_1923_5,Бийский уезд,Алтайская губерния,215.548,same_parent,shared_boundary,False
1923,adm_1923_4,Рубцовский уезд,Алтайская губерния,adm_1923_23,Славгородский уезд,Омская губерния,165.067,same_superparent,shared_boundary,False
1923,adm_1923_23,Славгородский уезд,Омская губерния,adm_1923_26,Татарский уезд,Омская губерния,159.097,same_parent,shared_boundary,False
1923,adm_1923_1,Сургутский уезд,Тюменская губерния,adm_1923_2,Берёзовский уезд,Тюменская губерния,658.054,same_parent,shared_boundary,False
1923,adm_1923_1,Сургутский уезд,Тюменская губерния,adm_1923_18,Нарымский уезд,Томская губерния,793.834,same_superparent,shared_boundary,False
1923,adm_1923_1,Сургутский уезд,Тюменская губерния,adm_1923_24,Тарский уезд,Омская губерния,241.837,same_superparent,shared_boundary,False
1923,adm_1923_1,Сургутский уезд,Тюменская губерния,adm_1923_22,Тобольский уезд,Тюменская губерния,292.798,same_parent,shared_boundary,False
1923,adm_1923_24,Тарский уезд,Омская губерния,adm_1923_26,Татарский уезд,Омская губерния,212.958,same_parent,shared_boundary,False
1923,adm_1923_22,Тобольский уезд,Тюменская губерния,adm_1923_24,Тарский уезд,Омская губерния,448.196,same_superparent,shared_boundary,False
1923,adm_1923_22,Тобольский уезд,Тюменская губерния,adm_1923_25,Туринский уезд,Тюменская губерния,444.362,same_parent,shared_boundary,False
1923,adm_1923_15,Томский уезд,Томская губерния,adm_1923_20,Мариинский уезд,Томская губерния,385.091,same_parent,shared_boundary,False
1923,adm_1923_15,Томский уезд,Томская губерния,adm_1923_18,Нарымский уезд,Томская губерния,556.612,same_parent,shared_boundary,False
1923,adm_1923_17,Тюкалинский уезд,Омская губерния,adm_1923_24,Тарский уезд,Омская губерния,242.835,same_parent,shared_boundary,False
1923,adm_1923_17,Тюкалинский уезд,Омская губерния,adm_1923_22,Тобольский уезд,Тюменская губерния,36.661,same_superparent,shared_boundary,False
1923,adm_1923_21,Тюменский уезд,Тюменская губерния,adm_1923_22,Тобольский уезд,Тюменская губерния,152.742,same_parent,shared_boundary,False
1923,adm_1923_21,Тюменский уезд,Тюменская губерния,adm_1923_25,Туринский уезд,Тюменская губерния,134.855,same_parent,shared_boundary,False
1923,adm_1923_13,Щегловский уезд,Томская губерния,adm_1923_20,Мариинский уезд,Томская губерния,187.396,same_parent,shared_boundary,False
1923,adm_1923_13,Щегловский уезд,Томская губерния,adm_1923_15,Томский уезд,Томская губерния,183.781,same_parent,shared_boundary,False
1923,adm_1923_13,Щегловский уезд,Томская губерния,adm_1923_30,Черепановский уезд,Ново-Николаевская губерния,34.829,same_superparent,shared_boundary,False
1923,adm_1923_19,Ялуторовский уезд,Тюменская губерния,adm_1923_22,Тобольский уезд,Тюменская губерния,75.214,same_parent,shared_boundary,False
1923,adm_1923_19,Ялуторовский уезд,Тюменская губерния,adm_1923_21,Тюменский уезд,Тюменская губерния,177.867,same_parent,shared_boundary,False
