year,unit_id_a,name_a,unit_type_a,unit_id_b,name_b,unit_type_b,shared_boundary_km
1918,adm_1918_1,Тобольская губерния,губерния,adm_1918_29,Тобольская губерния,губерния,462.919
1918,adm_1918_1,Тобольская губерния,губерния,adm_1918_19,Тобольская губерния,губерния,583.186
1918,adm_1918_1,Тобольская губерния,губерния,adm_1918_2,Тобольская губерния,губерния,1439.673
1918,adm_1918_2,Тобольская губерния,губерния,adm_1918_19,Тобольская губерния,губерния,819.798
1918,adm_1918_2,Тобольская губерния,губерния,adm_1918_32,Тобольская губерния,губерния,544.944
1918,adm_1918_3,"Бухтарминский уезд, переданный в 1920 г. в Семипалатинскую область",область,adm_1918_11,Бухтарминский уезд,уезд,970.428
1918,adm_1918_3,"Бухтарминский уезд, переданный в 1920 г. в Семипалатинскую область",область,adm_1918_14,"Часть Змеиногорского уезда, переданная в 1920 г. в Семипалатинскую область",область,180.976
1918,adm_1918_3,"Бухтарминский уезд, переданный в 1920 г. в Семипалатинскую область",область,adm_1918_5,Каракорумский уезд,уезд,191.079
1918,adm_1918_3,"Бухтарминский уезд, переданный в 1920 г. в Семипалатинскую область",область,adm_1918_4,Змеиногорский уезд,уезд,180.976
1918,adm_1918_4,Змеиногорский уезд,уезд,adm_1918_11,Бухтарминский уезд,уезд,180.976
1918,adm_1918_4,Змеиногорский уезд,уезд,adm_1918_14,"Часть Змеиногорского уезда, переданная в 1920 г. в Семипалатинскую область",область,926.176
1918,adm_1918_4,Змеиногорский уезд,уезд,adm_1918_5,Каракорумский уезд,уезд,111.579
1918,adm_1918_4,Змеиногорский уезд,уезд,adm_1918_6,Бийский уезд,уезд,346.095
1918,adm_1918_4,Змеиногорский уезд,уезд,adm_1918_8,Барнаульский уезд,уезд,404.596
1918,adm_1918_4,Змеиногорский уезд,уезд,adm_1918_10,Алтайская губерния,губерния,12.968
1918,adm_1918_4,Змеиногорский уезд,уезд,adm_1918_12,Территория переданная в Семипалатинскую губернию в сентябре 1918 г.,губерния,135.625
1918,adm_1918_4,Змеиногорский уезд,уезд,adm_1918_7,Славгородский уезд,уезд,264.594
1918,adm_1918_5,Каракорумский уезд,уезд,adm_1918_11,Бухтарминский уезд,уезд,608.268
1918,adm_1918_5,Каракорумский уезд,уезд,adm_1918_14,"Часть Змеиногорского уезда, переданная в 1920 г. в Семипалатинскую область",область,111.579
1918,adm_1918_5,Каракорумский уезд,уезд,adm_1918_6,Бийский уезд,уезд,888.598
1918,adm_1918_5,Каракорумский уезд,уезд,adm_1918_16,Томская губерния,губерния,196.56
1918,adm_1918_6,Бийский уезд,уезд,adm_1918_14,"Часть Змеиногорского уезда, переданная в 1920 г. в Семипалатинскую область",область,36.396
1918,adm_1918_6,Бийский уезд,уезд,adm_1918_8,Барнаульский уезд,уезд,719.506
1918,adm_1918_6,Бийский уезд,уезд,adm_1918_16,Томская губерния,губерния,415.762
1918,adm_1918_7,Славгородский уезд,уезд,adm_1918_8,Барнаульский уезд,уезд,112.693
1918,adm_1918_7,Славгородский уезд,уезд,adm_1918_9,Каменский уезд,уезд,714.669
1918,adm_1918_7,Славгородский уезд,уезд,adm_1918_21,Каменский уезд,уезд,473.229
1918,adm_1918_8,Барнаульский уезд,уезд,adm_1918_16,Томская губерния,губерния,90.295
1918,adm_1918_8,Барнаульский уезд,уезд,adm_1918_9,Каменский уезд,уезд,571.638
1918,adm_1918_8,Барнаульский уезд,уезд,adm_1918_22,Томская губерния,губерния,18.658
1918,adm_1918_8,Барнаульский уезд,уезд,adm_1918_20,Томская губерния,губерния,519.239
1918,adm_1918_9,Каменский уезд,уезд,adm_1918_21,Каменский уезд,уезд,138.133
1918,adm_1918_9,Каменский уезд,уезд,adm_1918_20,Томская губерния,губерния,367.753
1918,adm_1918_10,Алтайская губерния,губерния,adm_1918_14,"Часть Змеиногорского уезда, переданная в 1920 г. в Семипалатинскую область",область,12.968
1918,adm_1918_11,Бухтарминский уезд,уезд,adm_1918_14,"Часть Змеиногорского уезда, переданная в 1920 г. в Семипалатинскую область",область,180.976
1918,adm_1918_12,Территория переданная в Семипалатинскую губернию в сентябре 1918 г.,губерния,adm_1918_14,"Часть Змеиногорского уезда, переданная в 1920 г. в Семипалатинскую область",область,76.839
1918,adm_1918_14,"Часть Змеиногорского уезда, переданная в 1920 г. в Семипалатинскую область",область,adm_1918_15,Территории переданные Семипалатинской области в 1925 гг.,область,77.385
1918,adm_1918_16,Томская губерния,губерния,adm_1918_24,Спорная территория между Кузнецким и Щегловским уездом,уезд,226.568
1918,adm_1918_16,Томская губерния,губерния,adm_1918_23,Томская губерния,губерния,226.568
1918,adm_1918_16,Томская губерния,губерния,adm_1918_22,Томская губерния,губерния,716.841
1918,adm_1918_16,Томская губерния,губерния,adm_1918_18,Томская губерния,губерния,27.73
1918,adm_1918_17,Томская губерния,губерния,adm_1918_21,Каменский уезд,уезд,398.512
1918,adm_1918_17,Томская губерния,губерния,adm_1918_18,Томская губерния,губерния,245.112
1918,adm_1918_17,Томская губерния,губерния,adm_1918_25,Томская губерния,губерния,1020.653
1918,adm_1918_17,Томская губерния,губерния,adm_1918_29,Тобольская губерния,губерния,283.259
1918,adm_1918_18,Томская губерния,губерния,adm_1918_24,Спорная территория между Кузнецким и Щегловским уездом,уезд,251.465
1918,adm_1918_18,Томская губерния,губерния,adm_1918_23,Томская губерния,губерния,251.465
1918,adm_1918_18,Томская губерния,губерния,adm_1918_22,Томская губерния,губерния,581.877
1918,adm_1918_18,Томская губерния,губерния,adm_1918_25,Томская губерния,губерния,702.993
1918,adm_1918_19,Тобольская губерния,губерния,adm_1918_28,Тобольская губерния,губерния,139.617
1918,adm_1918_19,Тобольская губерния,губерния,adm_1918_30,Тобольская губерния,губерния,155.328
1918,adm_1918_19,Тобольская губерния,губерния,adm_1918_29,Тобольская губерния,губерния,530.008
1918,adm_1918_19,Тобольская губерния,губерния,adm_1918_31,Тобольская губерния,губерния,285.259
1918,adm_1918_19,Тобольская губерния,губерния,adm_1918_32,Тобольская губерния,губерния,867.676
1918,adm_1918_20,Томская губерния,губерния,adm_1918_21,Каменский уезд,уезд,306.412
1918,adm_1918_20,Томская губерния,губерния,adm_1918_22,Томская губерния,губерния,174.516
1918,adm_1918_20,Томская губерния,губерния,adm_1918_25,Томская губерния,губерния,555.668
1918,adm_1918_21,Каменский уезд,уезд,adm_1918_33,Калачинский уезд,уезд,290.395
1918,adm_1918_21,Каменский уезд,уезд,adm_1918_29,Тобольская губерния,губерния,342.6
1918,adm_1918_22,Томская губерния,губерния,adm_1918_24,Спорная территория между Кузнецким и Щегловским уездом,уезд,481.023
1918,adm_1918_22,Томская губерния,губерния,adm_1918_23,Томская губерния,губерния,481.023
1918,adm_1918_22,Томская губерния,губерния,adm_1918_25,Томская губерния,губерния,285.778
1918,adm_1918_23,Томская губерния,губерния,adm_1918_24,Спорная территория между Кузнецким и Щегловским уездом,уезд,607.451
1918,adm_1918_26,Тобольская губерния,губерния,adm_1918_28,Тобольская губерния,губерния,234.902
1918,adm_1918_26,Тобольская губерния,губерния,adm_1918_30,Тобольская губерния,губерния,325.842
1918,adm_1918_27,Тобольская губерния,губерния,adm_1918_33,Калачинский уезд,уезд,315.152
1918,adm_1918_27,Тобольская губерния,губерния,adm_1918_28,Тобольская губерния,губерния,471.067
1918,adm_1918_27,Тобольская губерния,губерния,adm_1918_29,Тобольская губерния,губерния,555.534
1918,adm_1918_28,Тобольская губерния,губерния,adm_1918_30,Тобольская губерния,губерния,298.623
1918,adm_1918_28,Тобольская губерния,губерния,adm_1918_29,Тобольская губерния,губерния,58.941
1918,adm_1918_29,Тобольская губерния,губерния,adm_1918_33,Калачинский уезд,уезд,127.202
1918,adm_1918_30,Тобольская губерния,губерния,adm_1918_31,Тобольская губерния,губерния,373.535
1918,adm_1918_31,Тобольская губерния,губерния,adm_1918_32,Тобольская губерния,губерния,235.91
1923,adm_1923_1,Сургутский уезд,уезд,adm_1923_24,Тарский уезд,уезд,463.726
1923,adm_1923_1,Сургутский уезд,уезд,adm_1923_18,Нарымский уезд,уезд,1568.736
1923,adm_1923_1,Сургутский уезд,уезд,adm_1923_22,Тобольский уезд,уезд,583.186
1923,adm_1923_1,Сургутский уезд,уезд,adm_1923_2,Берёзовский уезд,уезд,1439.673
1923,adm_1923_2,Берёзовский уезд,уезд,adm_1923_22,Тобольский уезд,уезд,797.076
1923,adm_1923_2,Берёзовский уезд,уезд,adm_1923_25,Туринский уезд,уезд,553.293
1923,adm_1923_3,Ойратская АО,административная единица,adm_1923_5,Бийский уезд,уезд,929.524
1923,adm_1923_3,Ойратская АО,административная единица,adm_1923_9,Кузнецкий уезд,уезд,222.377
1923,adm_1923_4,Рубцовский уезд,уезд,adm_1923_5,Бийский уезд,уезд,346.133
1923,adm_1923_4,Рубцовский уезд,уезд,adm_1923_23,Славгородский уезд,уезд,266.512
1923,adm_1923_4,Рубцовский уезд,уезд,adm_1923_6,Барнаульский уезд,уезд,335.781
1923,adm_1923_5,Бийский уезд,уезд,adm_1923_6,Барнаульский уезд,уезд,603.403
1923,adm_1923_5,Бийский уезд,уезд,adm_1923_9,Кузнецкий уезд,уезд,535.577
1923,adm_1923_6,Барнаульский уезд,уезд,adm_1923_23,Славгородский уезд,уезд,126.739
1923,adm_1923_6,Барнаульский уезд,уезд,adm_1923_7,Каменский уезд,уезд,402.079
1923,adm_1923_6,Барнаульский уезд,уезд,adm_1923_9,Кузнецкий уезд,уезд,62.844
1923,adm_1923_6,Барнаульский уезд,уезд,adm_1923_30,Черепановский уезд,уезд,553.373
1923,adm_1923_7,Каменский уезд,уезд,adm_1923_23,Славгородский уезд,уезд,517.163
1923,adm_1923_7,Каменский уезд,уезд,adm_1923_30,Черепановский уезд,уезд,115.842
1923,adm_1923_7,Каменский уезд,уезд,adm_1923_14,Каргатский уезд,уезд,255.104
1923,adm_1923_7,Каменский уезд,уезд,adm_1923_10,Ново-Николаевский уезд,уезд,127.841
1923,adm_1923_8,Каинский уезд,уезд,adm_1923_23,Славгородский уезд,уезд,94.908
1923,adm_1923_8,Каинский уезд,уезд,adm_1923_14,Каргатский уезд,уезд,677.708
1923,adm_1923_8,Каинский уезд,уезд,adm_1923_26,Татарский уезд,уезд,897.709
1923,adm_1923_8,Каинский уезд,уезд,adm_1923_29,Спорная территория между Ново-Николаевской и Омской губерниями,губерния,176.072
1923,adm_1923_8,Каинский уезд,уезд,adm_1923_28,Спорная территория между Ново-Николаевской и Омской губерниями,губерния,401.029
1923,adm_1923_8,Каинский уезд,уезд,adm_1923_15,Томский уезд,уезд,292.917
1923,adm_1923_8,Каинский уезд,уезд,adm_1923_18,Нарымский уезд,уезд,268.051
1923,adm_1923_9,Кузнецкий уезд,уезд,adm_1923_30,Черепановский уезд,уезд,49.46
1923,adm_1923_9,Кузнецкий уезд,уезд,adm_1923_13,Щегловский уезд,уезд,616.7
1923,adm_1923_9,Кузнецкий уезд,уезд,adm_1923_20,Мариинский уезд,уезд,284.911
1923,adm_1923_10,Ново-Николаевский уезд,уезд,adm_1923_30,Черепановский уезд,уезд,475.877
1923,adm_1923_10,Ново-Николаевский уезд,уезд,adm_1923_14,Каргатский уезд,уезд,505.677
1923,adm_1923_10,Ново-Николаевский уезд,уезд,adm_1923_13,Щегловский уезд,уезд,175.73
1923,adm_1923_10,Ново-Николаевский уезд,уезд,adm_1923_27,Неясная принадлежность территории на момент 1923 г. между Томской и Ново-Николаевской губернией,губерния,312.911
1923,adm_1923_10,Ново-Николаевский уезд,уезд,adm_1923_15,Томский уезд,уезд,722.586
1923,adm_1923_11,Омский уезд,уезд,adm_1923_12,Калачинский уезд,уезд,350.76
1923,adm_1923_11,Омский уезд,уезд,adm_1923_17,Тюкалинский уезд,уезд,679.562
1923,adm_1923_12,Калачинский уезд,уезд,adm_1923_26,Татарский уезд,уезд,423.03
1923,adm_1923_12,Калачинский уезд,уезд,adm_1923_17,Тюкалинский уезд,уезд,86.854
1923,adm_1923_12,Калачинский уезд,уезд,adm_1923_24,Тарский уезд,уезд,120.719
1923,adm_1923_13,Щегловский уезд,уезд,adm_1923_30,Черепановский уезд,уезд,60.118
1923,adm_1923_13,Щегловский уезд,уезд,adm_1923_20,Мариинский уезд,уезд,330.412
1923,adm_1923_13,Щегловский уезд,уезд,adm_1923_15,Томский уезд,уезд,325.407
1923,adm_1923_14,Каргатский уезд,уезд,adm_1923_23,Славгородский уезд,уезд,413.171
1923,adm_1923_14,Каргатский уезд,уезд,adm_1923_27,Неясная принадлежность территории на момент 1923 г. между Томской и Ново-Николаевской губернией,губерния,82.829
1923,adm_1923_15,Томский уезд,уезд,adm_1923_27,Неясная принадлежность территории на момент 1923 г. между Томской и Ново-Николаевской губернией,губерния,230.082
1923,adm_1923_15,Томский уезд,уезд,adm_1923_20,Мариинский уезд,уезд,702.993
1923,adm_1923_15,Томский уезд,уезд,adm_1923_18,Нарымский уезд,уезд,1042.945
1923,adm_1923_16,Ишимский уезд,уезд,adm_1923_17,Тюкалинский уезд,уезд,492.921
1923,adm_1923_16,Ишимский уезд,уезд,adm_1923_19,Ялуторовский уезд,уезд,256.333
1923,adm_1923_16,Ишимский уезд,уезд,adm_1923_22,Тобольский уезд,уезд,324.107
1923,adm_1923_17,Тюкалинский уезд,уезд,adm_1923_24,Тарский уезд,уезд,436.659
1923,adm_1923_17,Тюкалинский уезд,уезд,adm_1923_22,Тобольский уезд,уезд,66.64
1923,adm_1923_18,Нарымский уезд,уезд,adm_1923_26,Татарский уезд,уезд,119.549
1923,adm_1923_18,Нарымский уезд,уезд,adm_1923_28,Спорная территория между Ново-Николаевской и Омской губерниями,губерния,77.859
1923,adm_1923_18,Нарымский уезд,уезд,adm_1923_24,Тарский уезд,уезд,283.259
1923,adm_1923_18,Нарымский уезд,уезд,adm_1923_20,Мариинский уезд,уезд,245.112
1923,adm_1923_19,Ялуторовский уезд,уезд,adm_1923_21,Тюменский уезд,уезд,326.283
1923,adm_1923_19,Ялуторовский уезд,уезд,adm_1923_22,Тобольский уезд,уезд,138.506
1923,adm_1923_21,Тюменский уезд,уезд,adm_1923_22,Тобольский уезд,уезд,285.259
1923,adm_1923_21,Тюменский уезд,уезд,adm_1923_25,Туринский уезд,уезд,253.62
1923,adm_1923_22,Тобольский уезд,уезд,adm_1923_24,Тарский уезд,уезд,833.598
1923,adm_1923_22,Тобольский уезд,уезд,adm_1923_25,Туринский уезд,уезд,872.004
1923,adm_1923_23,Славгородский уезд,уезд,adm_1923_26,Татарский уезд,уезд,270.451
1923,adm_1923_24,Тарский уезд,уезд,adm_1923_26,Татарский уезд,уезд,384.639
1923,adm_1923_26,Татарский уезд,уезд,adm_1923_29,Спорная территория между Ново-Николаевской и Омской губерниями,губерния,222.676
1923,adm_1923_26,Татарский уезд,уезд,adm_1923_28,Спорная территория между Ново-Николаевской и Омской губерниями,губерния,449.172
1926,adm_1926_10,Бащелакский,район,adm_1926_4,Уймонский,район,22.455
1926,adm_1926_10,Бащелакский,район,adm_1926_7,Усть-Канский,район,177.772
1926,adm_1926_10,Бащелакский,район,adm_1926_15,Солонешинский,район,89.745
1926,adm_1926_10,Бащелакский,район,adm_1926_17,Покровский,район,30.254
1926,adm_1926_10,Бащелакский,район,adm_1926_20,Михайловский,район,72.308
1926,adm_1926_10,Бащелакский,район,adm_1926_291,Колыванский,район,131.737
1926,adm_1926_100,Звериноголовский,район,adm_1926_117,Глядянский,район,54.718
1926,adm_1926_100,Звериноголовский,район,adm_1926_120,Куртамышский,район,107.661
1926,adm_1926_101,Борисовский,район,adm_1926_86,Одесский,район,87.47
1926,adm_1926_101,Борисовский,район,adm_1926_110,Сосновский,район,65.904
1926,adm_1926_101,Борисовский,район,adm_1926_97,Полтавский,район,70.402
1926,adm_1926_101,Борисовский,район,adm_1926_129,Москаленский,район,52.779
1926,adm_1926_101,Борисовский,район,adm_1926_137,Любинский,район,55.231
1926,adm_1926_102,Купинский,район,adm_1926_71,Андреевский,район,125.634
1926,adm_1926_102,Купинский,район,adm_1926_85,Чернокурьинский,район,129.367
1926,adm_1926_102,Купинский,район,adm_1926_95,Баклушевский,район,7.376
1926,adm_1926_102,Купинский,район,adm_1926_106,Крестинский,район,64.096
1926,adm_1926_102,Купинский,район,adm_1926_116,Юдинский,район,232.111
1926,adm_1926_102,Купинский,район,adm_1926_109,Нижнекаргатский,район,69.361
1926,adm_1926_102,Купинский,район,adm_1926_119,Казанский,район,80.624
1926,adm_1926_103,Маслянинский,район,adm_1926_82,Чумышский,район,93.23
1926,adm_1926_103,Маслянинский,район,adm_1926_81,Залесовский,район,113.59
1926,adm_1926_103,Маслянинский,район,adm_1926_92,Черепановский,район,66.26
1926,adm_1926_103,Маслянинский,район,adm_1926_108,Легостаевский,район,151.913
1926,adm_1926_103,Маслянинский,район,adm_1926_94,Бачатский,район,52.291
1926,adm_1926_103,Маслянинский,район,adm_1926_125,Краснинский,район,43.989
1926,adm_1926_104,Кузнецкий,район,adm_1926_64,Горно-Шорский,район,403.708
1926,adm_1926_104,Кузнецкий,район,adm_1926_62,Ельцовский,район,45.506
1926,adm_1926_104,Кузнецкий,район,adm_1926_89,Прокопьевский,район,203.436
1926,adm_1926_104,Кузнецкий,район,adm_1926_113,Ленинский,район,31.501
1926,adm_1926_104,Кузнецкий,район,adm_1926_142,Крапивинский,район,107.227
1926,adm_1926_105,Индерский,район,adm_1926_79,Петропавловский район,район,53.539
1926,adm_1926_105,Индерский,район,adm_1926_88,Кочковский район,район,62.139
1926,adm_1926_105,Индерский,район,adm_1926_107,Ужанихинский,район,63.32
1926,adm_1926_105,Индерский,район,adm_1926_134,Убинский,район,36.161
1926,adm_1926_105,Индерский,район,adm_1926_165,Каргатский,район,89.673
1926,adm_1926_105,Индерский,район,adm_1926_80,Карасукский,район,20.741
1926,adm_1926_105,Индерский,район,adm_1926_95,Баклушевский,район,98.552
1926,adm_1926_105,Индерский,район,adm_1926_109,Нижнекаргатский,район,22.443
1926,adm_1926_106,Крестинский,район,adm_1926_96,Ачаирский,район,50.952
1926,adm_1926_106,Крестинский,район,adm_1926_116,Юдинский,район,56.94
1926,adm_1926_106,Крестинский,район,adm_1926_127,Корниловский,район,45.337
1926,adm_1926_106,Крестинский,район,adm_1926_131,Калачинский,район,102.677
1926,adm_1926_106,Крестинский,район,adm_1926_156,Татарский,район,74.136
1926,adm_1926_107,Ужанихинский,район,adm_1926_84,Спиринский район,район,27.471
1926,adm_1926_107,Ужанихинский,район,adm_1926_88,Кочковский район,район,132.811
1926,adm_1926_107,Ужанихинский,район,adm_1926_98,Ордынский,район,83.367
1926,adm_1926_107,Ужанихинский,район,adm_1926_133,Коченевский,район,118.194
1926,adm_1926_107,Ужанихинский,район,adm_1926_146,Чулымский,район,89.853
1926,adm_1926_107,Ужанихинский,район,adm_1926_165,Каргатский,район,28.739
1926,adm_1926_108,Легостаевский,район,adm_1926_92,Черепановский,район,39.483
1926,adm_1926_108,Легостаевский,район,adm_1926_112,Бердский,район,49.541
1926,adm_1926_108,Легостаевский,район,adm_1926_124,Карпысакский,район,53.014
1926,adm_1926_108,Легостаевский,район,adm_1926_122,Кауракский,район,97.269
1926,adm_1926_108,Легостаевский,район,adm_1926_125,Краснинский,район,30.737
1926,adm_1926_109,Нижнекаргатский,район,adm_1926_134,Убинский,район,102.097
1926,adm_1926_109,Нижнекаргатский,район,adm_1926_95,Баклушевский,район,202.224
1926,adm_1926_109,Нижнекаргатский,район,adm_1926_119,Казанский,район,143.048
1926,adm_1926_109,Нижнекаргатский,район,adm_1926_150,Барабинский,район,83.142
1926,adm_1926_11,Чемальский,район,adm_1926_5,Онгудайский,район,148.204
1926,adm_1926_11,Чемальский,район,adm_1926_12,Шебалинский,район,123.615
1926,adm_1926_11,Чемальский,район,adm_1926_18,Улалинский,район,98.97
1926,adm_1926_11,Чемальский,район,adm_1926_31,Лебединский,район,37.703
1926,adm_1926_11,Чемальский,район,adm_1926_27,Успенский,район,74.492
1926,adm_1926_110,Сосновский,район,adm_1926_86,Одесский,район,57.262
1926,adm_1926_110,Сосновский,район,adm_1926_99,Таврический,район,61.18
1926,adm_1926_110,Сосновский,район,adm_1926_96,Ачаирский,район,16.463
1926,adm_1926_110,Сосновский,район,adm_1926_127,Корниловский,район,56.61
1926,adm_1926_110,Сосновский,район,adm_1926_137,Любинский,район,52.53
1926,adm_1926_110,Сосновский,район,adm_1926_151,Бородинский,район,27.618
1926,adm_1926_112,Бердский,район,adm_1926_90,Битковский район,район,66.926
1926,adm_1926_112,Бердский,район,adm_1926_92,Черепановский,район,172.84
1926,adm_1926_112,Бердский,район,adm_1926_124,Карпысакский,район,66.51
1926,adm_1926_112,Бердский,район,adm_1926_98,Ордынский,район,11.071
1926,adm_1926_112,Бердский,район,adm_1926_130,Бугринский,район,69.896
1926,adm_1926_112,Бердский,район,adm_1926_290,Каменский,район,85.905
1926,adm_1926_113,Ленинский,район,adm_1926_89,Прокопьевский,район,102.7
1926,adm_1926_113,Ленинский,район,adm_1926_94,Бачатский,район,161.649
1926,adm_1926_113,Ленинский,район,adm_1926_125,Краснинский,район,103.897
1926,adm_1926_113,Ленинский,район,adm_1926_142,Крапивинский,район,183.159
1926,adm_1926_113,Ленинский,район,adm_1926_147,Кемеровский,район,66.47
1926,adm_1926_115,Половинский,район,adm_1926_118,Лопатинский,район,139.934
1926,adm_1926_115,Половинский,район,adm_1926_141,Варгашинский,район,99.465
1926,adm_1926_115,Половинский,район,adm_1926_117,Глядянский,район,113.525
1926,adm_1926_115,Половинский,район,adm_1926_126,Утятский,район,2.093
1926,adm_1926_116,Юдинский,район,adm_1926_119,Казанский,район,99.187
1926,adm_1926_116,Юдинский,район,adm_1926_156,Татарский,район,132.683
1926,adm_1926_116,Юдинский,район,adm_1926_145,Чановский,район,82.363
1926,adm_1926_117,Глядянский,район,adm_1926_120,Куртамышский,район,35.403
1926,adm_1926_117,Глядянский,район,adm_1926_126,Утятский,район,99.617
1926,adm_1926_118,Лопатинский,район,adm_1926_139,Макушинский,район,83.838
1926,adm_1926_118,Лопатинский,район,adm_1926_141,Варгашинский,район,25.02
1926,adm_1926_118,Лопатинский,район,adm_1926_143,Лебяжьевский,район,81.366
1926,adm_1926_119,Казанский,район,adm_1926_150,Барабинский,район,94.711
1926,adm_1926_119,Казанский,район,adm_1926_145,Чановский,район,66.635
1926,adm_1926_12,Шебалинский,район,adm_1926_5,Онгудайский,район,88.958
1926,adm_1926_12,Шебалинский,район,adm_1926_18,Улалинский,район,23.997
1926,adm_1926_12,Шебалинский,район,adm_1926_23,Алтайский,район,48.587
1926,adm_1926_12,Шебалинский,район,adm_1926_7,Усть-Канский,район,76.985
1926,adm_1926_12,Шебалинский,район,adm_1926_15,Солонешинский,район,64.64
1926,adm_1926_12,Шебалинский,район,adm_1926_16,Куяганский,район,70.632
1926,adm_1926_120,Куртамышский,район,adm_1926_126,Утятский,район,102.841
1926,adm_1926_120,Куртамышский,район,adm_1926_152,Юргамышский,район,68.561
1926,adm_1926_122,Кауракский,район,adm_1926_124,Карпысакский,район,59.837
1926,adm_1926_122,Кауракский,район,adm_1926_138,Усть-Сосновский,район,49.556
1926,adm_1926_122,Кауракский,район,adm_1926_144,Гутовский,район,74.886
1926,adm_1926_124,Карпысакский,район,adm_1926_135,Алексеевский,район,62.817
1926,adm_1926_124,Карпысакский,район,adm_1926_144,Гутовский,район,42.627
1926,adm_1926_125,Краснинский,район,adm_1926_94,Бачатский,район,20.695
1926,adm_1926_125,Краснинский,район,adm_1926_136,Топкинский,район,67.274
1926,adm_1926_125,Краснинский,район,adm_1926_147,Кемеровский,район,22.575
1926,adm_1926_125,Краснинский,район,adm_1926_138,Усть-Сосновский,район,11.555
1926,adm_1926_126,Утятский,район,adm_1926_141,Варгашинский,район,38.055
1926,adm_1926_126,Утятский,район,adm_1926_152,Юргамышский,район,30.626
1926,adm_1926_126,Утятский,район,adm_1926_154,Чаусовский,район,115.002
1926,adm_1926_127,Корниловский,район,adm_1926_96,Ачаирский,район,121.802
1926,adm_1926_127,Корниловский,район,adm_1926_131,Калачинский,район,100.419
1926,adm_1926_127,Корниловский,район,adm_1926_151,Бородинский,район,134.915
1926,adm_1926_127,Корниловский,район,adm_1926_155,Иконниковский,район,19.74
1926,adm_1926_128,Петуховский,район,adm_1926_139,Макушинский,район,169.164
1926,adm_1926_128,Петуховский,район,adm_1926_153,Частоозерский,район,170.473
1926,adm_1926_128,Петуховский,район,adm_1926_182,Бердюжский,район,36.722
1926,adm_1926_129,Москаленский,район,adm_1926_97,Полтавский,район,61.469
1926,adm_1926_129,Москаленский,район,adm_1926_132,Исиль-Кульский,район,146.983
1926,adm_1926_129,Москаленский,район,adm_1926_137,Любинский,район,140.518
1926,adm_1926_129,Москаленский,район,adm_1926_163,Называевский,район,86.571
1926,adm_1926_13,Угловский,район,adm_1926_19,Рубцовский,район,113.068
1926,adm_1926_13,Угловский,район,adm_1926_22,Михайловский,район,115.005
1926,adm_1926_13,Угловский,район,adm_1926_30,Волчихинский,район,20.518
1926,adm_1926_130,Бугринский,район,adm_1926_98,Ордынский,район,50.778
1926,adm_1926_130,Бугринский,район,adm_1926_133,Коченевский,район,125.229
1926,adm_1926_130,Бугринский,район,adm_1926_140,Колыванский,район,62.982
1926,adm_1926_130,Бугринский,район,adm_1926_290,Каменский,район,76.402
1926,adm_1926_131,Калачинский,район,adm_1926_156,Татарский,район,138.729
1926,adm_1926_131,Калачинский,район,adm_1926_155,Иконниковский,район,52.111
1926,adm_1926_131,Калачинский,район,adm_1926_162,Еланский,район,29.175
1926,adm_1926_132,Исиль-Кульский,район,adm_1926_97,Полтавский,район,85.146
1926,adm_1926_132,Исиль-Кульский,район,adm_1926_166,Сладковский,район,60.251
1926,adm_1926_132,Исиль-Кульский,район,adm_1926_163,Называевский,район,130.74
1926,adm_1926_133,Коченевский,район,adm_1926_98,Ордынский,район,66.702
1926,adm_1926_133,Коченевский,район,adm_1926_146,Чулымский,район,186.381
1926,adm_1926_133,Коченевский,район,adm_1926_140,Колыванский,район,63.278
1926,adm_1926_133,Коченевский,район,adm_1926_198,Баксинский,район,18.145
1926,adm_1926_134,Убинский,район,adm_1926_165,Каргатский,район,123.984
1926,adm_1926_134,Убинский,район,adm_1926_199,Михайловский,район,93.028
1926,adm_1926_134,Убинский,район,adm_1926_150,Барабинский,район,134.077
1926,adm_1926_135,Алексеевский,район,adm_1926_290,Каменский,район,100.677
1926,adm_1926_135,Алексеевский,район,adm_1926_144,Гутовский,район,39.683
1926,adm_1926_135,Алексеевский,район,adm_1926_158,Ояшинский,район,49.855
1926,adm_1926_135,Алексеевский,район,adm_1926_170,Вьюнский,район,48.52
1926,adm_1926_136,Топкинский,район,adm_1926_147,Кемеровский,район,73.348
1926,adm_1926_136,Топкинский,район,adm_1926_172,Поломошинский,район,28.014
1926,adm_1926_136,Топкинский,район,adm_1926_138,Усть-Сосновский,район,138.303
1926,adm_1926_136,Топкинский,район,adm_1926_174,Юргинский,район,22.162
1926,adm_1926_137,Любинский,район,adm_1926_151,Бородинский,район,189.315
1926,adm_1926_137,Любинский,район,adm_1926_179,Саргатский,район,61.194
1926,adm_1926_137,Любинский,район,adm_1926_163,Называевский,район,19.064
1926,adm_1926_137,Любинский,район,adm_1926_200,Тюкалинский,район,62.591
1926,adm_1926_138,Усть-Сосновский,район,adm_1926_144,Гутовский,район,58.09
1926,adm_1926_138,Усть-Сосновский,район,adm_1926_174,Юргинский,район,37.093
1926,adm_1926_139,Макушинский,район,adm_1926_143,Лебяжьевский,район,93.661
1926,adm_1926_139,Макушинский,район,adm_1926_153,Частоозерский,район,44.506
1926,adm_1926_139,Макушинский,район,adm_1926_167,Мокроусовский,район,60.529
