year,unit_id,name,unit_type,admin_parent,population,urban_pop,rural_pop,urban_share,area_km2,density,rail_length_km,rail_density_km_1000,rail_segments_count,population_source_year,population_source_unit,population_basis,population_quality,population_method,population_note,population_source,population_reconstruction_version,population_recalc_note,urban_pop_method,urban_pop_source,merged_city_names_v114
1939,adm_1939_7,Курьинский,район,Алтайский край,16526,0,16526,0.0,1741.9,9.4873,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_70,Кузнецкий (Сталинский) (рц в г. Сталинске),район,Новосибирская область,32919,0,32919,0.0,6343.25,5.1896,21.22,3.321,3,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_71,Маслянинский,район,Новосибирская область,41296,0,41296,0.0,3091.87,13.3563,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_72,Павлоградский,район,Омская область,28769,0,28769,0.0,4198.09,6.8529,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_73,Шарбак-Кульский,район,Омская область,29565,0,29565,0.0,2286.71,12.9291,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_74,Таврический,район,Омская область,23741,0,23741,0.0,1660.78,14.2951,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_75,Азовский,район,Омская область,23177,0,23177,0.0,1551.68,14.9367,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_76,Купинский,район,Новосибирская область,54268,0,54268,0.0,5846.94,9.2814,82.39,14.091,2,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_77,Доволенский,район,Новосибирская область,45166,0,45166,0.0,4655.97,9.7007,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_78,Ирменский,район,Новосибирская область,20963,0,20963,0.0,1699.19,12.3371,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_79,Ленинск-Кузнецкий (рц в г. Ленинске-Кузнецком),район,Новосибирская область,44204,0,44204,0.0,2926.63,15.1041,188.54,63.807,5,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_8,Рубцовский,район,Алтайский край,37634,0,37634,0.0,5764.93,6.5281,127.44,21.998,4,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_80,Искитимский,район,Новосибирская область,28682,0,28682,0.0,2652.24,10.8143,62.17,23.205,2,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_81,Чистоозерный,район,Новосибирская область,32601,0,32601,0.0,5877.83,5.5464,122.72,20.878,1,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_82,Здвинский,район,Новосибирская область,38165,0,38165,0.0,5531.22,6.8999,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_83,Оконешниковский,район,Омская область,24488,0,24488,0.0,2846.95,8.6015,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_84,Легостаевский,район,Новосибирская область,28552,0,28552,0.0,2561.12,11.1482,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_85,Марьяновский,район,Омская область,29536,0,29536,0.0,1616.11,18.276,81.31,50.312,2,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_86,Титовский,район,Новосибирская область,52859,0,52859,0.0,2605.85,20.2847,141.75,54.397,2,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_87,Москаленский,район,Омская область,38597,0,38597,0.0,2532.37,15.2415,64.46,25.454,1,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_88,Новосибирский (рц в г. Новосибирске),район,Новосибирская область,53333,0,53333,0.0,2345.08,22.7425,205.07,86.406,11,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_89,Исиль-Кульский,район,Омская область,43908,0,43908,0.0,2963.63,14.8156,74.63,24.944,1,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_9,Чарышский,район,Алтайский край,34992,0,34992,0.0,7694.82,4.5475,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_90,Калачинский,район,Омская область,43502,0,43502,0.0,2155.38,20.183,104.11,48.302,2,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_91,Барабинский,район,Новосибирская область,31968,0,31968,0.0,5381.81,5.94,131.64,24.333,3,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_92,Кормиловский,район,Омская область,33133,0,33133,0.0,2471.42,13.4065,57.59,23.302,1,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_93,Крапивенский,район,Новосибирская область,33901,0,33901,0.0,6189.2,5.4774,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_94,Кагановичский (рц в г. Омске),район,Омская область,57957,0,57957,0.0,3746.37,15.4702,151.5,40.137,8,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_95,Тогучинский,район,Новосибирская область,72242,0,72242,0.0,3935.19,18.3579,128.43,32.636,2,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_96,Татарский,район,Новосибирская область,42149,0,42149,0.0,5253.19,8.0235,182.9,34.631,3,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_97,Мошковский,район,Новосибирская область,49870,0,49870,0.0,2495.87,19.981,136.0,54.49,5,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_98,Коченевский,район,Новосибирская область,48566,0,48566,0.0,5016.78,9.6807,123.24,24.566,1,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_99,Кемеровский (рц в г. Кемерово),район,Новосибирская область,51918,0,51918,0.0,2072.82,25.047,31.14,14.821,3,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_diss_3476162,Приуральский,район,Омская область,5067,0,5067,0.0,59352.05,0.0854,0.0,0.0,0,,,,,,,,,,v53_subtract_point_buffer_urban_from_host_admin,derived_from_city_worker_points,
1939,adm_1939_diss_4611569,Тазовский,район,Омская область,4939,0,4939,0.0,113034.82,0.0437,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,adm_1939_diss_4664637,Ямальский,район,Омская область,8430,0,8430,0.0,117111.05,0.072,0.0,0.0,0,,,,,,,,,,v53_point_based_urban_only_no_matched_city_or_worker_point,v53_reset_to_rural_after_city_worker_point_split,
1939,urban_1939_1,Алейск,город,Алтайский край,20300,20300,0,1.0,28.24,718.8777,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_2,Анжеро-Судженск,город,Новосибирская область,69000,69000,0,1.0,28.24,2443.476,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_3,Барабинск,город,Новосибирская область,30000,30000,0,1.0,28.24,1062.3809,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_4,Барнаул,город,Алтайский край,148200,148200,0,1.0,28.24,5248.1615,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_5,Белово,город,Новосибирская область,43300,43300,0,1.0,28.24,1533.3697,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_6,Бийск,город,Алтайский край,80300,80300,0,1.0,28.24,2843.6395,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_7,Гурьевск,город,Новосибирская область,22900,22900,0,1.0,28.24,810.9507,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_8,Ишим,город,Омская область,31000,31000,0,1.0,28.24,1097.7936,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_9,Каинск / Куйбышев,город,Новосибирская область,12900,12900,0,1.0,28.24,456.8238,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_10,Камень-на-Оби,город,Алтайский край,25000,25000,0,1.0,28.24,885.3174,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_11,Киселёвск,город,Новосибирская область,43900,43900,0,1.0,28.24,1554.6173,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_12,Колпашево,город,Новосибирская область,15200,15200,0,1.0,28.24,538.273,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_13,Кузнецк / Сталинск / Новокузнецк,город,Новосибирская область,169400,169400,0,1.0,28.24,5998.9107,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_14,Ленинск-Кузнецкий,город,Новосибирская область,82700,82700,0,1.0,28.24,2928.6299,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_15,Мариинск,город,Новосибирская область,22300,22300,0,1.0,28.24,789.7031,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_16,Ново-Николаевск / Новосибирск,город,Новосибирская область,405300,405300,0,1.0,28.24,14352.7656,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_17,Обдорск / Салехард,город,Омская область,14100,14100,0,1.0,28.24,499.319,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_18,Ойрот-Тура / Горно-Алтайск,город,Алтайский край,24000,24000,0,1.0,28.24,849.9047,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_19,Омск,город,Омская область,288900,288900,0,1.0,28.24,10230.7278,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_20,Осинники,город,Новосибирская область,25400,25400,0,1.0,17.21,1476.2533,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_21,Прокопьевск,город,Новосибирская область,107300,107300,0,1.0,28.24,3799.7823,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_22,Рубцовск,город,Алтайский край,37700,37700,0,1.0,28.24,1335.0586,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_23,Славгород,город,Алтайский край,21400,21400,0,1.0,28.24,757.8317,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_24,Тайга,город,Новосибирская область,29100,29100,0,1.0,28.24,1030.5094,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_25,Тара,город,Омская область,15400,15400,0,1.0,28.24,545.3555,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_26,Татарск,город,Новосибирская область,21400,21400,0,1.0,28.24,757.8317,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_27,Тобольск,город,Омская область,32200,32200,0,1.0,28.24,1140.2888,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_28,Томск,город,Новосибирская область,145100,145100,0,1.0,28.24,5138.3822,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_29,Топки,город,Новосибирская область,22700,22700,0,1.0,27.23,833.6764,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_30,Тюкалинск,город,Омская область,6600,6600,0,1.0,28.24,233.7238,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_31,Тюмень,город,Омская область,79200,79200,0,1.0,28.24,2804.6855,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_32,Черепаново,город,Новосибирская область,24100,24100,0,1.0,28.24,853.446,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_33,Щегловск / Кемерово,город,Новосибирская область,132800,132800,0,1.0,28.24,4702.806,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_34,Ялуторовск,город,Омская область,13600,13600,0,1.0,28.24,481.6127,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,city_layer,
1939,urban_1939_35,Бердск,рп/пгт,Новосибирская область,11018,11018,0,1.0,26.97,408.4785,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,worker_settlements_csv,
1939,urban_1939_36,Болотное,рп/пгт,Новосибирская область,19000,19000,0,1.0,28.24,672.8412,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,worker_settlements_csv,
1939,urban_1939_37,Исиль-Куль,рп/пгт,Омская область,13626,13626,0,1.0,28.24,482.5334,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,worker_settlements_csv,
1939,urban_1939_38,Павловск,рп/пгт,Алтайский край,8866,8866,0,1.0,28.24,313.969,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,worker_settlements_csv,
1939,urban_1939_39,Сузун,рп/пгт,Новосибирская область,7072,7072,0,1.0,28.24,250.4386,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,worker_settlements_csv,
1939,urban_1939_40,Чулым,рп/пгт,Новосибирская область,12272,12272,0,1.0,28.24,434.5846,0.0,0.0,0,,,,,,,,,,v53_point_buffer_3km_overlay,worker_settlements_csv,
1947,adm_1947_1,Кош-Агачский район,район,Горно-Алтайская автономная область,9614,1493,8121,0.155294,19684.59,0.4884,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_2,Третьяковский район,район,Алтайский край,27979,4343,23636,0.155224,2451.58,11.4126,35.08,14.3091,1,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_3,Онгудайский район,район,Горно-Алтайская автономная область,14752,2290,12462,0.155233,11915.44,1.2381,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_4,Локтевский район,район,Алтайский край,28659,4449,24210,0.155239,2476.93,11.5704,82.13,33.158,3,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_5,Усть-Канский,район,Алтайский край,15051,2337,12714,0.155272,6254.55,2.4064,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_6,Змеиногорский район,район,Алтайский край,27789,4312,23477,0.155169,3094.44,8.9803,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_7,Улаганский район,район,Горно-Алтайская автономная область,4557,707,3850,0.155146,18011.15,0.253,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_8,Элекмонарский район,район,Горно-Алтайская автономная область,8649,1342,7307,0.155162,2885.89,2.997,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_9,Шебалинский район,район,Горно-Алтайская автономная область,13153,2041,11112,0.155174,3987.55,3.2985,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_10,Курьинский район,район,Алтайский край,14846,2304,12542,0.155193,1697.54,8.7456,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_11,Угловский район,район,Алтайский край,24111,3742,20369,0.155199,4665.23,5.1682,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_12,Чарышский район,район,Алтайский край,32807,5091,27716,0.15518,7892.56,4.1567,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_13,Краснощековский район,район,Алтайский край,29488,4576,24912,0.155182,2785.57,10.586,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_14,Рубцовский район,район,Алтайский край,29023,4504,24519,0.155187,3812.71,7.6122,122.37,32.0953,4,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_15,Майминский район,район,Горно-Алтайская автономная область,24688,3831,20857,0.155177,5802.15,4.255,0.0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_17,Алтайский район,район,Алтайский край,38351,5952,32399,0.155198,3554.28,10.7901,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_18,Белоглаэовский район,район,Алтайский край,15352,2382,12970,0.155159,1343.22,11.4293,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_19,Егорьевский район,район,Алтайский край,21860,3392,18468,0.155169,2774.2,7.8797,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_20,Поспелихинский район,район,Алтайский край,25165,3905,21260,0.155176,2282.3,11.0262,72.88,31.9327,2,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_21,Михайловский район,район,Алтайский край,22342,3467,18875,0.155179,3456.55,6.4637,93.83,27.1456,2,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_22,Усть-Калманский район,район,Алтайский край,31555,4897,26658,0.155189,2350.86,13.4227,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_23,Солонешенский район,район,Алтайский край,43922,6816,37106,0.155184,4930.21,8.9087,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_24,Волчихинский район,район,Алтайский край,25203,3911,21292,0.15518,3887.94,6.4824,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_25,Смоленский район,район,Алтайский край,32285,5010,27275,0.15518,2017.32,16.0039,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_26,Грязнухинский район (сельсное население),район,Алтайский край,24712,3835,20877,0.155188,1560.83,15.8326,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_27,Новичихинский район,район,Алтайский край,18792,2916,15876,0.155172,1825.15,10.2961,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_28,Ключевский район,район,Алтайский край,20047,3111,16936,0.155185,2731.08,7.3403,71.7,26.2534,1,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_29,Шипуновский район,район,Алтайский край,32697,5074,27623,0.155182,2602.29,12.5647,72.41,27.8255,1,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_30,Быстроистокский район,район,Алтайский край,18828,2922,15906,0.155194,1648.76,11.4195,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_31,Алейский район,район,Алтайский край,26563,4122,22441,0.155178,2472.29,10.7443,78.45,31.7317,2,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_32,Старобардинский район,район,Алтайский край,29685,4607,25078,0.155196,3177.82,9.3413,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_33,Сростинский район,район,Алтайский край,14682,2278,12404,0.155156,1114.87,13.1692,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_34,Турочакский район,район,Горно-Алтайская автономная область,23229,3605,19624,0.155194,10352.3,2.2438,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_35,Усть-Пристанский район,район,Алтайский край,38722,6009,32713,0.155183,2871.67,13.4841,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_36,Кулундинский район,район,Алтайский край,14866,2307,12559,0.155186,2086.87,7.1236,91.94,44.0564,4,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_37,Романовский район,район,Алтайский край,18109,2810,15299,0.155171,1767.18,10.2474,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_38,Зональный район,район,Алтайский край,48007,7450,40557,0.155186,2634.91,18.2196,80.07,30.3881,5,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_39,Родинский район,район,Алтайский край,29250,4539,24711,0.155179,3256.89,8.981,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_40,Мамонтовский район,район,Алтайский край,25740,3995,21745,0.155206,2199.83,11.7009,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_41,Марушинский район,район,Алтайский край,25922,4023,21899,0.155196,2019.38,12.8366,0,0.0,0,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_42,Топчихинский район,район,Алтайский край,42463,6590,35873,0.155194,3042.15,13.9582,58.98,19.3876,1,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
1947,adm_1947_43,Табунский район,район,Алтайский край,12464,1934,10530,0.155167,1506.53,8.2733,32.54,21.5993,1,,,,,,,,,"Общая численность 1947 сохранена как внешний диагностический контроль; городское/сельское население в контуре без Тюмени/ХМАО/ЯНАО приведено к 43,5% городского населения.",,,
